SPK07a	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
1.077775	43.957100	96.487100	108.988000	43.957100	71.473100	184.032000	93.986100	71.473100	88.969100	121.488000	111.489000	88.969100	189.035000	38.940100	36.438100	36.438100	21.437100	63.968100	234.068000	21.437100	21.437100
1.545025	91.485100	206.552000	149.018000	91.485100	81.472100	414.160000	101.470000	81.472100	103.985000	186.533000	204.051000	103.985000	194.031000	129.000000	139.005000	38.940100	83.973100	98.989100	336.615000	63.968100	36.438100
1.897550	284.098000	241.566000	236.563000	96.487100	199.034000	476.711000	106.486000	93.986100	171.518000	209.047000	239.064000	111.489000	201.549000	249.063000	181.530000	129.000000	174.019000	191.536000	429.162000	83.973100	38.940100
3.538475	389.146000	244.067000	354.132000	108.988000	211.548000	484.208000	329.110000	101.470000	271.583000	324.114000	321.613000	121.488000	274.085000	331.612000	196.532000	139.005000	179.036000	286.585000	616.786000	98.989100	43.957100
4.846975	444.178000	246.569000	369.127000	149.018000	224.049000	486.710000	371.642000	106.486000	359.128000	404.161000	344.133000	171.518000	279.081000	366.632000	424.180000	181.530000	276.579000	289.101000	621.776000	174.019000	63.968100
5.431225	494.207000	291.595000	461.695000	206.552000	269.082000	631.788000	376.645000	184.032000	374.144000	426.675000	346.628000	186.533000	294.097000	381.648000	454.191000	189.035000	361.629000	319.111000	629.287000	179.036000	71.473100
8.668900	526.727000	341.632000	471.708000	236.563000	281.582000	699.335000	549.240000	199.034000	379.147000	431.678000	459.194000	204.051000	349.129000	496.709000	474.210000	194.031000	384.143000	326.616000	634.304000	191.536000	81.472100
9.514400	531.723000	364.131000	509.209000	241.566000	296.598000	719.340000	564.256000	211.548000	409.164000	491.706000	539.241000	209.047000	481.707000	574.255000	479.213000	196.532000	406.663000	489.211000	704.338000	234.068000	83.973100
9.628675	544.244000	386.644000	529.242000	244.067000	334.113000	729.353000	604.272000	224.049000	809.400000	561.754000	576.756000	239.064000	521.724000	666.823000	589.270000	201.549000	466.691000	611.790000	746.870000	276.579000	88.969100
10.002150	569.259000	411.659000	536.725000	246.569000	339.116000	881.935000	651.807000	269.082000	831.920000	579.257000	624.291000	271.583000	556.744000	671.819000	591.772000	249.063000	511.725000	679.323000	819.399000	286.585000	91.485100
10.403575	601.771000	456.692000	546.738000	284.098000	391.661000	901.947000	656.803000	281.582000	846.915000	636.791000	701.836000	321.613000	566.757000	889.447000	609.275000	274.085000	551.741000	686.821000	869.435000	289.101000	93.986100
11.323675	619.288000	464.190000	554.243000	291.595000	534.238000	1002.010000	674.320000	296.598000	854.419000	706.839000	754.367000	324.114000	714.337000	999.512000	689.322000	279.081000	559.260000	726.851000	916.963000	319.111000	96.487100
11.530025	796.886000	469.193000	669.324000	341.632000	541.742000	1044.530000	709.334000	329.110000	864.432000	844.420000	824.402000	344.133000	761.872000	1039.530000	751.866000	294.097000	599.276000	749.371000	1084.550000	326.616000	98.989100
11.845625	826.917000	571.760000	696.841000	354.132000	759.370000		814.403000	334.113000	1007.020000	851.918000	886.952000	346.628000	884.451000		756.869000	331.612000	606.774000	821.900000	1097.060000	336.615000	101.470000
12.103650	834.414000	694.339000	816.904000	364.131000	841.919000		929.463000	339.116000		934.466000	1077.040000	359.128000	914.462000		786.887000	349.129000	626.792000	866.934000		361.629000	103.985000
12.306450	871.930000	711.835000	839.417000	369.127000	989.499000		1042.030000	371.642000		976.998000		374.144000	931.965000		811.901000	366.632000	639.307000	909.466000		384.143000	106.486000
12.477175	944.479000	764.366000	874.431000	386.644000	1004.520000		1047.030000	376.645000		997.010000		379.147000	1009.510000		1082.050000	381.648000	676.822000	1054.530000		406.663000	108.988000
12.479725	992.014000	836.916000		389.146000				391.661000		1052.030000		404.161000				424.180000	784.385000			429.162000	111.489000
12.634800		906.950000		411.659000				414.160000				409.164000				454.191000	849.416000			466.691000	121.488000
13.695575		1037.030000		444.178000				476.711000				426.675000				474.210000				489.211000	129.000000
14.476725				456.692000				484.208000				431.678000				479.213000				511.725000	139.005000
14.703875				461.695000				486.710000				459.194000				481.707000				551.741000	149.018000
14.737100				464.190000				534.238000				491.706000				496.709000				559.260000	171.518000
14.914425				469.193000				541.742000				539.241000				521.724000				599.276000	174.019000
16.177875				471.708000				549.240000				561.754000				556.744000				606.774000	179.036000
17.259450				494.207000				564.256000				576.756000				566.757000				611.790000	181.530000
17.808800				509.209000				604.272000				579.257000				574.255000				616.786000	184.032000
19.333550				526.727000				631.788000				624.291000				589.270000				621.776000	186.533000
19.992100				529.242000				651.807000				636.791000				591.772000				626.792000	189.035000
20.815625				531.723000				656.803000				701.836000				609.275000				629.287000	191.536000
21.589500				536.725000				674.320000				706.839000				666.823000				634.304000	194.031000
23.913200				544.244000				699.335000				754.367000				671.819000				639.307000	196.532000
25.516750				546.738000				709.334000				809.400000				689.322000				676.822000	199.034000
26.324625				554.243000				719.340000				824.402000				714.337000				679.323000	201.549000
27.165625				569.259000				729.353000				831.920000				751.866000				686.821000	204.051000
27.610000				571.760000				759.370000				844.420000				756.869000				704.338000	206.552000
27.720575				601.771000				814.403000				846.915000				761.872000				726.851000	209.047000
27.945575				619.288000				841.919000				851.918000				786.887000				746.870000	211.548000
28.463200				669.324000				881.935000				854.419000				811.901000				749.371000	224.049000
28.536675				694.339000				901.947000				864.432000				884.451000				784.385000	234.068000
28.546900				696.841000				929.463000				886.952000				889.447000				819.399000	236.563000
30.223850				711.835000				989.499000				934.466000				914.462000				821.900000	239.064000
32.672075				764.366000				1002.010000				976.998000				931.965000				849.416000	241.566000
33.239200				796.886000				1004.520000				997.010000				999.512000				866.934000	244.067000
33.500800				816.904000				1042.030000				1007.020000				1009.510000				869.435000	246.569000
33.562800				826.917000				1044.530000				1052.030000				1039.530000				909.466000	249.063000
33.615625				834.414000				1047.030000				1077.040000				1082.050000				916.963000	269.082000
33.680450				836.916000																1054.530000	271.583000
33.714700				839.417000																1084.550000	274.085000
34.060500				871.930000																1097.060000	276.579000
34.746300				874.431000																	279.081000
34.896075				906.950000																	281.582000
35.908075				944.479000																	284.098000
37.680025				992.014000																	286.585000
39.344100				1037.030000																	289.101000
40.592200																					291.595000
41.676150																					294.097000
