SPK14a	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
0.008375	13.314900	73.349900	100.866000	13.314900	45.833800	35.834900	48.334900	35.834900	23.320900	43.331900	65.852900	23.320900	38.335900	15.815800	138.381000	15.815800	40.830800	20.818900	178.398000	20.818900	13.314900
0.036950	105.862000	128.382000	168.399000	73.349900	118.363000	58.333800	63.336800	45.833800	215.962000	60.849900	83.348800	43.331900	130.884000	386.027000	145.900000	38.335900	203.447000	115.868000	188.411000	40.830800	15.815800
0.302025	165.911000	298.461000	243.443000	100.866000	403.523000	95.862800	225.947000	48.334900	230.963000	208.429000	173.395000	60.849900	235.959000	388.528000	153.397000	130.884000	250.947000	135.880000	248.446000	115.868000	20.818900
1.044125	260.946000	363.507000	270.959000	105.862000	491.089000	123.379000	245.944000	58.333800	238.447000	338.492000	185.916000	65.852900	426.057000	406.039000	228.448000	138.381000	280.958000	158.400000	273.461000	135.880000	23.320900
1.084725	290.964000	371.011000	325.978000	128.382000	503.589000	295.974000	335.990000	63.336800	288.463000	586.138000	240.962000	83.348800	451.093000	536.122000	323.490000	145.900000	310.976000	190.912000	376.007000	158.400000	35.834900
1.148625	300.977000	456.054000	431.060000	165.911000	521.106000	305.980000	393.524000	95.862800	346.010000	683.702000	348.512000	173.395000	498.586000	621.200000	330.994000	153.397000	373.506000	268.444000	421.040000	178.398000	38.335900
1.185125	318.494000	528.604000	601.153000	168.399000	608.651000	381.024000	443.575000	118.363000	473.571000	701.219000	508.585000	185.916000	513.588000	818.760000	418.539000	228.448000	433.576000	340.993000	476.073000	188.411000	40.830800
1.227325	333.496000	556.120000	698.718000	243.443000	626.203000	383.511000	526.102000	123.379000	538.603000	746.232000	606.149000	208.429000	523.608000	828.780000	428.538000	235.959000	571.122000	361.012000	511.107000	190.912000	43.331900
1.247575	368.510000	668.700000	748.747000	260.946000	716.214000	481.069000	548.622000	225.947000	713.699000	803.766000	813.764000	215.962000	533.607000	851.294000	436.105000	323.490000	678.685000	501.088000	603.655000	203.447000	45.833800
1.375800	561.123000	673.717000	761.234000	270.959000	806.267000	551.124000	558.621000	245.944000	751.235000	853.795000	891.310000	230.963000	541.118000	938.859000	453.574000	330.994000	718.716000	531.105000	623.653000	248.446000	48.334900
1.407600	568.620000	831.282000	778.751000	290.964000	811.263000	563.617000	651.218000	295.974000	791.279000	961.358000	913.809000	238.447000	658.687000	981.377000	483.591000	386.027000	783.747000	648.667000	723.732000	250.947000	58.333800
1.472950	636.188000	888.809000	958.843000	298.461000	846.277000	566.140000	653.670000	305.980000	816.280000	1126.450000	1206.420000	240.962000	693.715000	1011.410000	616.155000	388.528000	941.360000	696.216000	786.262000	268.444000	60.849900
2.208975	663.704000	928.825000	1038.890000	300.977000	866.295000	576.139000	676.232000	335.990000	871.298000	1196.420000	1218.930000	288.463000	743.765000	1033.920000	638.682000	406.039000	976.374000	796.247000	876.294000	273.461000	63.336800
2.298050	863.794000	1006.390000	1083.920000	318.494000	911.315000	633.686000	726.234000	381.024000	873.814000	1211.440000	1291.480000	338.492000	776.249000	1116.440000	706.236000	418.539000	978.875000	838.779000	903.831000	280.958000	65.852900
2.356425	1028.900000	1031.390000	1103.940000	325.978000	948.879000	703.748000	763.735000	383.511000	881.311000	1334.000000	1321.500000	346.010000	861.299000	1121.440000	766.250000	426.057000	1021.410000	841.281000	933.863000	310.976000	73.349900
2.450200	1041.430000	1056.460000	1161.410000	333.496000	951.345000	781.245000	833.783000	393.524000	1001.400000	1344.010000	1376.530000	348.512000	908.813000	1188.920000	773.748000	428.538000	1098.940000	946.363000	1123.950000	340.993000	83.348800
3.118850	1073.940000	1208.930000	1303.980000	363.507000	971.392000	793.746000	906.326000	403.523000	1018.890000	1389.030000	1399.050000	473.571000	1043.940000	1278.970000	988.874000	436.105000	1283.970000	968.911000	1268.970000	361.012000	95.862800
3.266100	1091.420000	1263.950000	1379.030000	368.510000	998.908000	878.796000	1071.440000	443.575000	1058.910000	1391.530000	1501.600000	508.585000	1086.420000	1479.080000	1048.940000	451.093000	1354.020000	996.379000	1313.980000	373.506000	100.866000
3.979050	1216.440000	1298.990000	1406.550000	371.011000	1008.910000	963.860000	1163.910000	481.069000	1158.900000	1449.060000	1594.160000	538.603000	1118.940000	1671.710000	1076.440000	453.574000	1386.530000	1036.460000	1336.500000	376.007000	105.862000
4.023675	1241.450000	1306.480000	1461.580000	431.060000	1226.440000	966.361000	1238.950000	491.089000	1186.420000	1526.610000	1714.220000	586.138000	1173.910000		1093.920000	483.591000	1509.110000	1096.440000	1409.040000	421.040000	115.868000
4.054675	1301.480000	1316.500000	1489.100000	456.054000	1253.950000	1016.420000	1319.000000	503.589000	1351.520000	1721.740000		606.149000	1228.940000		1281.470000	498.586000	1569.150000	1128.960000	1544.130000	433.576000	118.363000
4.153675	1436.560000	1434.070000	1629.170000	528.604000	1539.130000	1081.420000	1381.540000	521.106000	1366.510000			683.702000	1266.470000		1288.980000	513.588000	1599.160000	1156.400000	1604.160000	476.073000	123.379000
4.287950	1451.560000	1506.600000	1724.240000	556.120000	1744.240000	1088.930000	1661.690000	526.102000	1424.050000			701.219000	1296.490000		1364.020000	523.608000		1213.940000	1606.660000	501.088000	128.382000
4.626700	1704.230000	1551.630000	1736.740000	561.123000		1193.920000		548.622000	1531.610000			713.699000	1586.640000		1459.080000	533.607000		1251.450000	1621.680000	511.107000	130.884000
4.705200	1729.240000	1664.190000		568.620000		1231.450000		551.124000	1584.140000			746.232000	1634.180000		1466.580000	536.122000		1271.470000	1646.690000	531.105000	135.880000
4.741100	1746.740000			601.153000		1431.560000		558.621000	1674.210000			751.235000	1649.190000		1564.130000	541.118000		1293.980000		571.122000	138.381000
4.871300				636.188000		1441.560000		563.617000				791.279000	1659.190000			616.155000		1369.010000		603.655000	145.900000
4.918800				663.704000		1514.110000		566.140000				803.766000	1676.710000			621.200000		1496.600000		623.653000	153.397000
5.004375				668.700000		1519.110000		576.139000				813.764000	1726.720000			638.682000		1666.690000		648.667000	158.400000
5.013500				673.717000		1536.630000		608.651000				816.280000				658.687000				678.685000	165.911000
5.864950				698.718000		1654.190000		626.203000				853.795000				693.715000				696.216000	168.399000
6.008850				748.747000		1701.720000		633.686000				871.298000				706.236000				718.716000	173.395000
6.046200				761.234000				651.218000				873.814000				743.765000				723.732000	178.398000
6.069250				778.751000				653.670000				881.311000				766.250000				783.747000	185.916000
6.414325				831.282000				676.232000				891.310000				773.748000				786.262000	188.411000
6.564525				863.794000				703.748000				913.809000				776.249000				796.247000	190.912000
6.624200				888.809000				716.214000				961.358000				818.760000				838.779000	203.447000
6.650250				928.825000				726.234000				1001.400000				828.780000				841.281000	208.429000
6.673450				958.843000				763.735000				1018.890000				851.294000				876.294000	215.962000
6.684900				1006.390000				781.245000				1058.910000				861.299000				903.831000	225.947000
6.765525				1028.900000				793.746000				1126.450000				908.813000				933.863000	228.448000
6.838900				1031.390000				806.267000				1158.900000				938.859000				941.360000	230.963000
6.874025				1038.890000				811.263000				1186.420000				981.377000				946.363000	235.959000
7.036900				1041.430000				833.783000				1196.420000				988.874000				968.911000	238.447000
7.082650				1056.460000				846.277000				1206.420000				1011.410000				976.374000	240.962000
7.206425				1073.940000				866.295000				1211.440000				1033.920000				978.875000	243.443000
7.230400				1083.920000				878.796000				1218.930000				1043.940000				996.379000	245.944000
7.351700				1091.420000				906.326000				1291.480000				1048.940000				1021.410000	248.446000
7.588325				1103.940000				911.315000				1321.500000				1076.440000				1036.460000	250.947000
7.657925				1161.410000				948.879000				1334.000000				1086.420000				1096.440000	260.946000
7.703000				1208.930000				951.345000				1344.010000				1093.920000				1098.940000	268.444000
7.832875				1216.440000				963.860000				1351.520000				1116.440000				1123.950000	270.959000
7.946550				1241.450000				966.361000				1366.510000				1118.940000				1128.960000	273.461000
8.107900				1263.950000				971.392000				1376.530000				1121.440000				1156.400000	280.958000
8.210225				1298.990000				998.908000				1389.030000				1173.910000				1213.940000	288.463000
8.276975				1301.480000				1008.910000				1391.530000				1188.920000				1251.450000	290.964000
8.303750				1303.980000				1016.420000				1399.050000				1228.940000				1268.970000	295.974000
8.321400				1306.480000				1071.440000				1424.050000				1266.470000				1271.470000	298.461000
8.365775				1316.500000				1081.420000				1449.060000				1278.970000				1283.970000	300.977000
8.385550				1379.030000				1088.930000				1501.600000				1281.470000				1293.980000	305.980000
8.421525				1406.550000				1163.910000				1526.610000				1288.980000				1313.980000	310.976000
8.486850				1434.070000				1193.920000				1531.610000				1296.490000				1336.500000	318.494000
8.529750				1436.560000				1226.440000				1584.140000				1364.020000				1354.020000	323.490000
8.548400				1451.560000				1231.450000				1594.160000				1459.080000				1369.010000	325.978000
8.625325				1461.580000				1238.950000				1674.210000				1466.580000				1386.530000	330.994000
8.838725				1489.100000				1253.950000				1714.220000				1479.080000				1409.040000	333.496000
8.996475				1506.600000				1319.000000				1721.740000				1564.130000				1496.600000	335.990000
9.213625				1551.630000				1381.540000								1586.640000				1509.110000	338.492000
9.246650				1629.170000				1431.560000								1634.180000				1544.130000	340.993000
9.317150				1664.190000				1441.560000								1649.190000				1569.150000	346.010000
