SPK01b	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
5.481300				1259.820000				1079.910000				1272.320000				1119.920000				1319.850000	161.880000
6.560500				1267.320000				1087.400000				1274.810000				1224.800000				1322.350000	164.395000
6.651325				1287.310000				1132.440000				1284.820000				1239.800000				1334.850000	171.893000
6.712850				1292.320000				1232.300000				1342.370000				1242.300000				1344.850000	174.394000
6.724175				1314.850000				1234.800000				1359.860000				1299.830000				1364.870000	184.393000
6.749100				1354.870000				1244.800000				1372.380000				1312.330000				1374.880000	186.909000
6.882050				1357.360000				1254.810000				1399.890000				1317.350000				1404.900000	209.408000
7.011700				1362.360000				1289.840000				1402.390000				1324.850000				1419.900000	214.411000
7.059500				1407.400000				1304.830000				1417.400000				1332.350000				1434.910000	224.410000
7.166200				1447.410000				1309.830000				1424.910000				1337.350000				1437.410000	226.911000
7.193500				1484.940000				1412.390000				1439.910000				1339.860000				1444.910000	234.423000
7.232375				1487.440000				1482.430000				1442.410000				1347.360000				1479.930000	249.425000
8.028650				1502.460000				1522.460000				1494.940000				1409.890000				1497.440000	261.925000
8.065225				1504.960000				1590.000000				1499.950000				1414.900000				1527.460000	264.426000
8.120800				1512.450000				1630.020000				1514.960000				1422.410000				1547.470000	269.443000
8.154825				1537.470000				1647.520000				1524.960000				1529.980000				1559.970000	276.941000
8.244200				1539.980000				1667.540000				1532.460000				1544.980000				1595.010000	279.442000
9.034750				1549.970000				1677.540000				1534.970000				1592.490000				1620.020000	281.944000
9.083850				1554.980000								1542.480000				1597.510000				1632.520000	284.438000
9.129600				1557.480000								1552.480000				1605.010000				1650.040000	301.942000
9.222625				1617.520000								1627.520000				1612.500000				1655.040000	304.457000
9.258175				1625.030000								1635.020000				1615.030000				1657.540000	309.460000
9.344075				1642.520000								1645.040000				1622.520000				1662.540000	316.957000
9.501725				1652.540000								1660.040000				1637.530000				1672.550000	334.475000
9.713275				1665.040000												1640.020000				1675.050000	351.971000
9.842575																1670.060000					356.988000
9.865175																					359.489000
9.929050																					361.991000
9.948125																					366.987000
9.979975																					374.491000
10.176100																					381.989000
10.246575																					384.504000
10.789175																					397.004000
10.964575																					399.506000
11.205250																					402.007000
11.237400																					404.523000
11.270825																					412.020000
11.491875																					424.521000
11.803175																					427.022000
11.827775																					429.524000
11.932175																					432.018000
12.005475																					509.571000
12.277775																					517.068000
13.137225																					519.583000
13.160125																					524.586000
13.463750																					527.088000
13.821050																					539.602000
13.919725																					542.083000
13.968300																					544.598000
14.082175																					547.100000
14.101500																					554.604000
14.177550																					557.099000
14.237125																					559.600000
14.268100																					569.620000
14.389675																					572.100000
14.399600																					574.616000
14.596175																					577.117000
14.903900																					589.618000
15.447900																					592.119000
15.481850																					594.614000
15.533200																					597.136000
15.659500																					599.631000
15.747675																					609.629000
15.799050																					612.131000
15.832275																					619.635000
16.059900																					624.652000
16.194600																					627.147000
16.218025																					629.648000
16.427425																					634.651000
16.438575																					642.149000
16.638200																					644.650000
16.953375																					649.667000
16.974575																					667.163000
17.267125																					669.665000
17.293225																					674.682000
17.317725																					677.183000
17.337650																					679.664000
17.358625																					682.165000
17.385875																					694.679000
17.457350																					697.181000
17.500675																					714.698000
18.031650																					719.694000
18.048725																					739.713000
18.127275																					769.731000
18.219175																					774.727000
18.289125																					777.228000
18.345600																					779.729000
18.538225																					782.231000
18.816575																					784.725000
18.906100																					787.227000
18.927675																					807.246000
19.399675																					809.747000
19.430025																					812.242000
19.567475																					814.743000
19.661100																					817.245000
19.933125																					822.241000
20.188800																					824.763000
20.232275																					827.244000
20.243525																					832.260000
20.255825																					834.762000
20.972550																					842.259000
21.020500																					844.761000
21.055500																					847.262000
21.134825																					849.764000
21.391050																					852.279000
21.421850																					862.278000
21.475575																					872.277000
21.775550																					874.792000
21.796500																					877.294000
21.860650																					879.774000
21.894700																					882.276000
22.328950																					884.791000
22.373125																					887.293000
22.598075																					889.794000
22.609150																					892.289000
22.787425																					894.790000
22.850250																					897.292000
23.195275																					899.793000
23.386725																					942.325000
23.428475																					944.827000
23.582975																					954.826000
23.651475																					957.327000
23.705725																					959.842000
23.737100																					962.337000
23.777900																					984.843000
24.038875																					987.359000
24.062275																					989.853000
24.107475																					992.341000
24.351075																					994.856000
24.380650																					997.357000
24.437850																					999.859000
24.654475																					1002.350000
24.671700																					1004.860000
25.235700																					1007.360000
25.409000																					1014.880000
25.623075																					1017.370000
25.893500																					1042.370000
25.922325																					1044.890000
26.299300																					1047.390000
26.592950																					1049.890000
26.986925																					1052.390000
27.005875																					1054.880000
27.031375																					1074.890000
27.180200																					1077.410000
27.216600																					1079.910000
27.252925																					1087.400000
27.399475																					1089.910000
27.419500																					1092.410000
27.445600																					1099.920000
27.991500																					1104.920000
28.061825																					1107.420000
28.166050																					1109.920000
28.190725																					1112.420000
28.972100																					1114.920000
29.017200																					1119.920000
29.034350																					1122.420000
29.072900																					1124.940000
29.447675																					1129.940000
29.503325																					1132.440000
29.521950																					1224.800000
29.560725																					1227.300000
29.620100																					1232.300000
29.641425																					1234.800000
29.845275																					1237.300000
29.929550																					1239.800000
30.151900																					1242.300000
30.662325																					1244.800000
30.685675																					1252.300000
30.833225																					1254.810000
30.892800																					1257.300000
30.923925																					1259.820000
30.991050																					1262.320000
31.035175																					1264.810000
31.062650																					1267.320000
31.413925																					1272.320000
31.462100																					1274.810000
31.862975																					1284.820000
31.962400																					1287.310000
32.018950																					1289.840000
32.136250																					1292.320000
32.730000																					1294.830000
32.771900																					1297.330000
32.948975																					1299.830000
33.136000																					1302.330000
33.445450																					1304.830000
33.528675																					1309.830000
33.577750																					1312.330000
33.731500																					1314.850000
34.102500																					1317.350000
34.189125																					1319.850000
34.209675																					1322.350000
34.363700																					1324.850000
34.426925																					1332.350000
34.766125																					1334.850000
34.859150																					1337.350000
34.877000																					1339.860000
34.933225																					1342.370000
35.001475																					1344.850000
35.035425																					1347.360000
35.242925																					1354.870000
35.743925																					1357.360000
35.769600																					1359.860000
36.285200																					1362.360000
36.553450																					1364.870000
36.576650																					1372.380000
36.593850																					1374.880000
36.667625																					1399.890000
36.697900																					1402.390000
36.867725																					1404.900000
37.287300																					1407.400000
37.393800																					1409.890000
37.433875																					1412.390000
37.540425																					1414.900000
37.614175																					1417.400000
37.837200																					1419.900000
38.006950																					1422.410000
38.223275																					1424.910000
38.277425																					1434.910000
38.337050																					1437.410000
38.706925																					1439.910000
38.762600																					1442.410000
38.855325																					1444.910000
38.900600																					1447.410000
39.009250																					1479.930000
39.103300																					1482.430000
39.125325																					1484.940000
39.184225																					1487.440000
39.342275																					1494.940000
39.625250																					1497.440000
39.871425																					1499.950000
39.894425																					1502.460000
40.110000																					1504.960000
40.299750																					1512.450000
40.595050																					1514.960000
40.729475																					1522.460000
41.054525																					1524.960000
41.087525																					1527.460000
41.303700																					1529.980000
41.326650																					1532.460000
41.357975																					1534.970000
41.417300																					1537.470000
41.476400																					1539.980000
41.737200																					1542.480000
41.867450																					1544.980000
41.892100																					1547.470000
42.176675																					1549.970000
42.375450																					1552.480000
42.408925																					1554.980000
42.480550																					1557.480000
42.727850																					1559.970000
42.821525																					1590.000000
43.024575																					1592.490000
43.068675																					1595.010000
43.163500																					1597.510000
43.213900																					1605.010000
43.813975																					1612.500000
44.039700																					1615.030000
44.188600																					1617.520000
44.656375																					1620.020000
44.671450																					1622.520000
44.685725																					1625.030000
44.729175																					1627.520000
44.875025																					1630.020000
45.415400																					1632.520000
45.640700																					1635.020000
45.642975																					1637.530000
45.723875																					1640.020000
45.818000																					1642.520000
46.208225																					1645.040000
46.267100																					1647.520000
46.337500																					1650.040000
46.723275																					1652.540000
46.879400																					1655.040000
46.916050																					1657.540000
47.181875																					1660.040000
48.202100																					1662.540000
48.240775																					1665.040000
48.402500																					1667.540000
48.466875																					1670.060000
48.771325																					1672.550000
48.898450																					1675.050000
48.939875																					1677.540000
49.062525																					
49.101850																					
49.252925																					
49.494300																					
49.512075																					
49.958525																					
50.010350																					
50.615925																					
50.702250																					
50.904075																					
51.073650																					
51.260300																					
52.159950																					
52.188475																					
52.692300																					
52.979600																					
53.171650																					
53.264075																					
53.482925																					
53.569225																					
53.838250																					
53.866500																					
54.196075																					
54.277400																					
54.329875																					
54.374650																					
54.410200																					
54.613750																					
54.639400																					
54.995175																					
55.031850																					
55.105050																					
55.149975																					
55.247850																					
55.265900																					
55.321975																					
55.342650																					
55.392575																					
55.665775																					
55.705600																					
55.768350																					
56.427875																					
56.725050																					
56.935475																					
57.030475																					
57.205100																					
57.226675																					
57.285350																					
57.313250																					
57.371125																					
57.789025																					
57.809375																					
57.837025																					
57.870475																					
57.873700																					
57.901750																					
58.104650																					
58.193775																					
58.424600																					
59.071600																					
59.084075																					
59.429800																					
59.495125																					
59.528025																					
59.676075																					
59.762400																					
59.805900																					
60.493300																					
60.528975																					
60.815075																					
60.943550																					
60.980875																					
61.023950																					
61.296400																					
61.950025																					
62.042575																					
62.116000																					
62.273725																					
62.318450																					
62.341800																					
62.367650																					
62.409025																					
62.435200																					
62.467675																					
62.492325																					
62.597925																					
62.639675																					
62.809750																					
63.334750																					
63.385100																					
63.435050																					
63.612975																					
63.716200																					
63.737425																					
63.765375																					
63.791825																					
63.856025																					
64.379125																					
64.495625																					
64.550975																					
64.622525																					
64.647775																					
64.791975																					
65.406500																					
65.427775																					
65.476950																					
65.507300																					
65.540025																					
65.696125																					
65.727050																					
65.759700																					
66.326425																					
66.386575																					
66.691200																					
66.933175																					
67.322550																					
67.551075																					
68.910225																					
69.039425																					
69.454450																					
69.488625																					
69.601675																					
69.639475																					
69.727525																					
69.868600																					
69.961550																					
70.684800																					
70.896450																					
70.967150																					
71.557000																					
71.567675																					
71.586000																					
71.783500																					
71.982800																					
72.106975																					
72.133250																					
72.285575																					
72.319025																					
72.374400																					
72.757700																					
72.822375																					
73.479075																					
73.714025																					
74.291175																					
74.309775																					
74.329325																					
74.360650																					
74.377800																					
74.800000																					
74.833175																					
74.860050																					
75.276100																					
75.440525																					
76.374000																					
76.494375																					
76.522325																					
76.590950																					
76.628225																					
76.817550																					
76.868875																					
76.976775																					
77.127900																					
77.148550																					
77.172100																					
77.214725																					
77.308025																					
77.341950																					
77.393100																					
77.839675																					
78.033950																					
78.196500																					
78.210975																					
78.249875																					
78.383425																					
78.798725																					
79.094450																					
79.128300																					
79.147375																					
79.194750																					
79.411575																					
80.270300																					
81.184725																					
81.201050																					
81.257900																					
81.272800																					
81.332425																					
81.476300																					
81.776000																					
81.825450																					
81.890350																					
81.993850																					
82.478650																					
82.954200																					
83.123450																					
83.743675																					
83.831875																					
84.556475																					
84.812875																					
85.215900																					
85.493350																					
85.567975																					
85.596225																					
85.843925																					
85.915625																					
85.985775																					
86.237200																					
86.680350																					
87.271375																					
87.426450																					
87.461700																					
87.478375																					
87.620550																					
87.969275																					
88.239625																					
88.317900																					
88.505550																					
88.539875																					
88.614525																					
89.200275																					
89.248900																					
89.431550																					
89.447800																					
89.515775																					
89.588400																					
89.674600																					
89.809700																					
89.864525																					
90.087750																					
91.053750																					
91.271675																					
91.312275																					
91.690775																					
91.785725																					
91.886950																					
91.904850																					
91.938800																					
92.005750																					
92.047075																					
92.076425																					
92.111400																					
92.714875																					
93.087775																					
93.157100																					
93.348225																					
93.614575																					
93.789400																					
94.346000																					
94.394300																					
94.467375																					
94.648200																					
94.713250																					
94.876825																					
95.321650																					
96.036350																					
96.172600																					
96.255550																					
96.477600																					
96.504975																					
96.540175																					
96.575375																					
96.762100																					
96.904375																					
97.064975																					
97.103175																					
97.600050																					
97.837800																					
97.923475																					
97.952600																					
98.231825																					
98.463650																					
98.496450																					
98.722500																					
98.909500																					
99.024825																					
99.228700																					
99.326225																					
99.346250																					
99.362350																					
99.421650																					
99.623925																					
99.650100																					
99.967200																					
100.212300																					
100.405575																					
101.417250																					
101.664550																					
101.696275																					
101.761500																					
101.797000																					
101.896100																					
101.966525																					
102.167075																					
102.341350																					
103.279725																					
103.572875																					
103.794225																					
103.943925																					
104.128450																					
104.446700																					
104.862350																					
105.660050																					
106.128500																					
106.168950																					
106.196000																					
106.303275																					
107.019300																					
107.200875																					
107.238350																					
107.253475																					
107.288325																					
107.434900																					
108.092850																					
108.167000																					
108.439100																					
108.944775																					
109.085075																					
109.258600																					
109.413150																					
109.426500																					
109.528850																					
109.584200																					
109.848450																					
110.439350																					
110.612475																					
110.677475																					
110.880850																					
111.326475																					
111.957600																					
111.998650																					
112.114375																					
112.191600																					
112.250550																					
112.404950																					
112.780125																					
113.014975																					
113.062675																					
113.252325																					
113.267650																					
113.361600																					
114.150450																					
114.439450																					
114.482925																					
114.533850																					
114.662625																					
114.690800																					
114.996175																					
115.717875																					
115.776000																					
115.797325																					
116.051350																					
116.406950																					
116.513925																					
117.597875																					
117.631125																					
117.903750																					
118.077575																					
118.553750																					
118.695100																					
118.716725																					
119.004800																					
119.031375																					
119.064550																					
119.212625																					
119.332475																					
119.359875																					
119.419025																					
119.571900																					
119.631850																					
119.781875																					
119.992000																					
120.094500																					
120.381000																					
120.894900																					
121.182675																					
121.198400																					
121.585525																					
121.620050																					
121.787450																					
121.906350																					
121.926575																					
122.018875																					
122.394800																					
122.625775																					
122.844175																					
123.320625																					
123.473150																					
123.597550																					
124.099950																					
124.178275																					
124.200625																					
124.442750																					
124.495250																					
124.589525																					
124.648725																					
124.660525																					
124.926700																					
125.077725																					
125.837875																					
126.533475																					
126.604175																					
126.673700																					
126.694375																					
127.024750																					
127.247975																					
127.448450																					
127.551400																					
127.998450																					
128.099675																					
128.218925																					
128.699750																					
129.018950																					
129.994575																					
130.270050																					
130.983725																					
131.156125																					
131.421650																					
131.477850																					
131.549550																					
131.726825																					
131.763900																					
131.923875																					
132.007600																					
132.095200																					
132.140450																					
132.850450																					
132.885900																					
133.022825																					
133.726425																					
133.783950																					
133.838825																					
134.093975																					
134.158075																					
134.220500																					
134.397850																					
134.495100																					
134.522450																					
134.548975																					
134.584950																					
134.628050																					
134.687525																					
134.700075																					
135.088800																					
135.605425																					
136.275875																					
136.915800																					
136.944275																					
137.111500																					
137.144200																					
137.202775																					
138.185525																					
138.415225																					
138.892100																					
139.003125																					
139.101950																					
139.408250																					
139.422450																					
140.164150																					
140.187175																					
140.405725																					
140.408925																					
140.479925																					
141.049125																					
141.073125																					
141.171675																					
141.195675																					
141.257425																					
141.307750																					
141.383600																					
141.438050																					
141.540500																					
141.685125																					
141.989975																					
142.104025																					
142.141275																					
142.195375																					
142.274250																					
142.408325																					
142.715375																					
142.910350																					
142.967525																					
143.093725																					
143.399850																					
143.428425																					
143.636550																					
143.682200																					
143.813500																					
143.980575																					
144.060850																					
144.454700																					
144.486725																					
144.514075																					
144.546850																					
144.631075																					
144.725975																					
144.755900																					
144.790875																					
144.850675																					
144.872800																					
144.957700																					
145.108700																					
145.431400																					
145.544400																					
145.763325																					
146.226950																					
146.908300																					
146.964400																					
146.987725																					
147.016175																					
147.050425																					
147.084200																					
147.121850																					
147.158425																					
147.186950																					
147.253300																					
147.256875																					
147.309875																					
147.429075																					
148.182475																					
148.203250																					
148.405775																					
149.301775																					
149.452125																					
149.605800																					
149.634950																					
149.707150																					
149.732200																					
150.251950																					
150.721725																					
150.775100																					
150.856150																					
150.895125																					
151.269750																					
151.610950																					
151.651550																					
151.674150																					
151.957575																					
152.798350																					
153.078600																					
153.182425																					
153.222425																					
153.541275																					
154.522025																					
154.569575																					
154.951425																					
155.080350																					
155.187700																					
155.337800																					
155.573900																					
156.562575																					
156.593650																					
156.698400																					
157.730825																					
157.769500																					
157.808550																					
157.850675																					
157.882475																					
158.079425																					
158.149250																					
158.177425																					
158.212825																					
158.239825																					
158.720975																					
158.748450																					
158.883250																					
159.514025																					
159.580350																					
159.598750																					
159.606100																					
159.716650																					
159.729850																					
159.827125																					
159.886750																					
160.627475																					
160.802175																					
161.324650																					
161.541725																					
161.571700																					
162.065825																					
162.090850																					
162.155525																					
162.401250																					
162.524625																					
162.637700																					
163.234925																					
163.259350																					
163.281925																					
163.311900																					
164.242675																					
164.333700																					
164.394175																					
164.451375																					
164.484950																					
165.282500																					
165.302125																					
165.354325																					
165.414875																					
166.200275																					
166.302775																					
166.318600																					
166.380650																					
166.424300																					
166.454175																					
166.594825																					
166.638325																					
166.726600																					
166.930050																					
166.953700																					
167.108950																					
167.305500																					
167.327375																					
167.349050																					
167.371225																					
167.404775																					
167.821875																					
167.902725																					
168.035275																					
168.559800																					
168.645700																					
168.727275																					
168.766325																					
169.299475																					
169.389475																					
170.044325																					
170.064150																					
170.592900																					
171.487225																					
171.653000																					
171.738275																					
171.786575																					
171.846525																					
171.955275																					
172.049450																					
172.113025																					
172.241350																					
172.332950																					
172.356800																					
173.123550																					
173.218475																					
173.320325																					
173.366975																					
173.573400																					
173.779200																					
174.153300																					
174.618975																					
175.316000																					
175.483950																					
175.559225																					
176.154375																					
176.400625																					
176.457775																					
176.560425																					
176.741100																					
176.971425																					
177.005900																					
177.046525																					
177.374500																					
177.591375																					
177.647875																					
178.023100																					
178.155625																					
178.407025																					
178.856550																					
178.971750																					
178.998250																					
179.076000																					
179.099850																					
179.387800																					
179.442175																					
179.465975																					
179.552850																					
179.759525																					
179.978775																					
180.230525																					
180.312550																					
180.985725																					
181.019475																					
181.709150																					
181.783050																					
181.832200																					
181.879275																					
181.965900																					
181.996825																					
182.059250																					
183.582425																					
183.793450																					
184.099250																					
184.241025																					
184.465225																					
184.490000																					
184.632625																					
184.732000																					
185.259450																					
185.357475																					
185.686450																					
186.045600																					
186.406975																					
186.968950																					
187.096425																					
187.187200																					
187.297550																					
187.370275																					
187.392575																					
187.566325																					
187.841400																					
187.861250																					
188.678450																					
189.418075																					
189.450800																					
189.625125																					
189.718100																					
189.842475																					
190.206225																					
190.298150																					
190.435425																					
190.672350																					
190.839375																					
190.865250																					
190.911625																					
190.934425																					
191.017900																					
191.051625																					
191.300275																					
191.525050																					
191.758725																					
191.807250																					
191.877500																					
191.929800																					
191.992050																					
192.172250																					
192.355900																					
192.528350																					
192.597275																					
192.653275																					
192.780825																					
193.270325																					
193.301700																					
193.702600																					
194.152850																					
194.226250																					
194.334000																					
194.513175																					
194.564225																					
194.599550																					
194.644800																					
194.712875																					
194.788375																					
194.883700																					
195.083750																					
195.115150																					
