SPK15b	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
11.596025	15.952800	131.034000	103.518000	15.952800	143.548000	126.031000	66.002800	66.002800	101.016000	45.983800	123.536000	45.983800	133.535000	55.982800	116.032000	55.982800	151.046000	23.470800	191.062000	23.470800	15.952800
12.109000	281.115000	183.565000	178.562000	103.518000	196.065000	298.625000	228.598000	126.031000	216.084000	201.082000	158.550000	101.016000	516.253000	288.626000	156.048000	116.032000	278.613000	138.531000	203.583000	138.531000	23.470800
13.319525	293.629000	268.615000	246.094000	131.034000	406.195000	381.174000	446.226000	143.548000	218.578000	341.143000	176.067000	123.536000	526.252000	346.160000	326.141000	133.535000	313.648000	161.051000	276.112000	151.046000	45.983800
14.385700	371.175000	301.127000	353.658000	178.562000	523.758000	383.675000	463.722000	196.065000	348.662000	393.674000	188.568000	158.550000	536.272000	388.692000	361.162000	156.048000	376.178000	271.109000	378.679000	161.051000	55.982800
16.056550	426.193000	366.179000	496.241000	183.565000	628.819000	386.177000	528.774000	228.598000	541.275000	588.803000	243.600000	176.067000	543.769000	508.756000	708.852000	288.626000	436.213000	343.659000	423.706000	191.062000	66.002800
16.356000	666.334000	373.676000	591.304000	246.094000	658.837000	521.256000	546.271000	298.625000	556.270000	686.353000	266.113000	188.568000	593.806000	518.755000	733.881000	326.141000	498.743000	363.663000	606.306000	203.583000	101.016000
16.368825	828.930000	481.239000	701.348000	268.615000	683.852000	553.768000	551.274000	381.174000	736.369000	741.385000	311.126000	201.082000	631.321000	538.773000	768.902000	346.160000	573.787000	533.770000	726.384000	271.109000	103.518000
16.398675	866.466000	531.269000	781.402000	281.115000	691.349000	796.418000	561.273000	383.675000	791.401000	806.417000	351.163000	216.084000	661.338000	821.432000	991.525000	361.162000	643.835000	651.332000	826.428000	276.112000	116.032000
16.491475	959.013000	558.785000	861.449000	293.629000	693.851000	881.461000	621.322000	386.177000	793.916000	823.934000	368.673000	218.578000	778.900000	831.431000	1049.060000	388.692000	681.350000	673.839000	878.966000	278.613000	123.536000
16.500475	1076.570000	586.301000	933.992000	301.127000	808.918000	1019.040000	653.834000	406.195000	818.931000	856.446000	548.772000	243.600000	838.950000	853.945000	1051.570000	508.756000	858.948000	841.444000	936.493000	313.648000	126.031000
16.813775	1282.000000	671.337000	1086.590000	353.658000	811.433000	1084.070000	656.335000	446.226000	846.447000	926.480000	581.305000	266.113000	863.950000	941.510000	1079.080000	516.253000	921.498000	843.946000	1126.600000	343.659000	131.034000
18.107875	1367.050000	676.333000	1104.090000	366.179000	951.495000	1136.600000	668.850000	463.722000	876.465000	1231.990000	916.481000	311.126000	901.479000	984.028000	1234.490000	518.755000	938.995000	898.978000	1312.030000	363.663000	133.535000
19.196900	1462.110000	833.933000	1226.970000	371.175000	954.010000	1236.990000	678.849000	521.256000	1004.040000	1277.010000	918.997000	341.143000	911.478000	989.024000	1314.530000	526.252000	979.025000	971.514000	1402.080000	376.178000	138.531000
19.745975	1492.130000	903.981000	1422.080000	373.676000	1011.520000	1259.490000	836.434000	523.758000	1021.540000	1287.000000	923.993000	348.662000	1046.560000	1014.050000	1347.050000	536.272000	981.526000	1131.610000	1412.080000	378.679000	143.548000
21.712975	1502.130000	931.497000	1444.600000	426.193000	1071.570000	1297.020000	908.977000	528.774000	1224.470000	1399.580000	956.512000	351.163000	1239.480000	1036.560000	1429.590000	538.773000	994.027000	1221.970000	1449.600000	423.706000	151.046000
26.721375	1517.130000	986.529000	1522.140000	481.239000	1292.020000	1497.130000	1066.580000	546.271000	1251.980000	1409.580000	1081.570000	368.673000	1256.990000	1352.050000	1559.660000	543.769000	1016.540000	1317.040000	1484.630000	436.213000	156.048000
26.735900	1519.650000	1006.540000	1552.160000	496.241000	1319.540000	1507.130000	1074.070000	551.274000	1289.520000	1454.600000	1284.500000	393.674000	1294.520000	1504.650000	1637.210000	593.806000	1101.590000	1359.550000	1577.170000	498.743000	158.550000
26.744400	1639.710000	1009.040000	1694.740000	531.269000	1604.690000	1579.680000	1229.480000	553.768000	1414.580000	1514.640000	1357.050000	541.275000	1332.030000	1544.660000	1684.740000	631.321000	1349.550000	1434.600000	1609.690000	533.770000	161.051000
26.872025	1762.290000	1034.060000	1789.810000	558.785000	1692.240000	1582.180000	1264.500000	561.273000	1417.080000	1592.190000	1387.060000	548.772000	1362.050000	1587.190000	1799.810000	661.338000	1419.580000	1562.180000	1622.210000	573.787000	176.067000
27.198825	1769.790000	1059.070000	1802.310000	586.301000	1704.760000	1584.680000	1384.570000	621.322000	1432.100000	1599.690000	1442.100000	556.270000	1424.580000	1607.190000	1817.320000	708.852000	1494.630000	1689.740000	1677.240000	606.306000	178.562000
27.484825	1794.800000	1114.100000	1979.920000	591.304000	1809.820000	1602.200000	1427.080000	628.819000	1439.600000	1787.300000	1509.650000	581.305000	1437.100000	1707.260000	1832.340000	733.881000	1512.130000	1702.250000	1687.240000	643.835000	183.565000
27.603625	1812.320000	1329.540000	2132.490000	666.334000	1827.320000	1682.240000	1447.110000	653.834000	1489.630000	2094.980000	1659.720000	588.803000	1612.190000	1822.320000	1907.370000	768.902000	1574.680000	1872.350000	1774.800000	651.332000	188.568000
27.648800	1837.330000	1467.120000	2285.090000	671.337000	2047.450000	1719.760000	1537.160000	656.335000	1597.190000	2262.580000	1709.760000	686.353000	1699.760000	1862.360000	1967.420000	778.900000	1634.710000	1897.370000	1804.820000	673.839000	191.062000
27.684725	2027.450000	1499.630000	2302.590000	676.333000	2112.500000	1752.270000	1594.690000	658.837000	1642.230000	2327.620000	1747.270000	736.369000	1742.270000	1942.400000	2250.080000	821.432000	1697.240000	1972.410000	1824.820000	681.350000	196.065000
28.366850		1564.680000	2332.630000	701.348000	2200.050000	1764.790000	1644.730000	668.850000	1674.740000		1779.810000	741.385000	1792.310000	2019.930000	2277.590000	831.431000	1772.290000	1997.410000	1987.420000	726.384000	201.082000
29.474725		1657.230000		781.402000	2210.050000	1767.290000	1727.280000	678.849000	1754.790000		1807.320000	791.401000	1829.820000	2029.950000		838.950000	1814.820000	2097.480000	2077.480000	826.428000	203.583000
29.488325		1679.740000		828.930000		1777.290000	1744.770000	683.852000	1934.880000		1969.920000	793.916000	1859.850000	2140.010000		853.945000	1984.910000	2297.610000		841.444000	216.084000
29.771100		1757.270000		833.933000		1982.420000	1852.340000	691.349000	1992.420000		2092.480000	806.417000	2062.470000	2212.560000		863.950000	2119.990000	2315.110000		843.946000	218.578000
30.140500		1797.300000		861.449000		1994.920000	1854.840000	693.851000	2072.480000		2115.000000	818.931000	2099.980000	2307.610000		901.479000	2137.510000			858.948000	228.598000
30.677525		1869.850000		866.466000		2282.590000	1964.900000	796.418000	2202.540000		2310.110000	823.934000	2245.070000	2317.610000		911.478000	2142.490000			878.966000	243.600000
30.745025		2089.980000		903.981000		2290.090000	2107.500000	808.918000	2220.060000			846.447000	2287.590000	2322.630000		941.510000	2177.530000			898.978000	246.094000
30.805050		2130.000000		931.497000				811.433000	2260.080000			856.446000	2320.110000			984.028000	2300.110000			921.498000	266.113000
31.130250		2207.540000		933.992000				836.434000				876.465000				989.024000				936.493000	268.615000
31.190975		2267.590000		959.013000				881.461000				916.481000				991.525000				938.995000	271.109000
31.211000		2312.610000		986.529000				908.977000				918.997000				1014.050000				971.514000	276.112000
31.628725				1006.540000				951.495000				923.993000				1036.560000				979.025000	278.613000
31.654200				1009.040000				954.010000				926.480000				1046.560000				981.526000	281.115000
31.679450				1034.060000				1011.520000				956.512000				1049.060000				994.027000	288.626000
31.681575				1059.070000				1019.040000				1004.040000				1051.570000				1016.540000	293.629000
31.980450				1076.570000				1066.580000				1021.540000				1079.080000				1101.590000	298.625000
32.006025				1086.590000				1071.570000				1081.570000				1234.490000				1126.600000	301.127000
32.064075				1104.090000				1074.070000				1224.470000				1239.480000				1131.610000	311.126000
32.558800				1114.100000				1084.070000				1231.990000				1256.990000				1221.970000	313.648000
32.607375				1226.970000				1136.600000				1251.980000				1294.520000				1312.030000	326.141000
32.689500				1282.000000				1229.480000				1277.010000				1314.530000				1317.040000	341.143000
32.754600				1329.540000				1236.990000				1284.500000				1332.030000				1349.550000	343.659000
32.777625				1367.050000				1259.490000				1287.000000				1347.050000				1359.550000	346.160000
32.784450				1422.080000				1264.500000				1289.520000				1352.050000				1402.080000	348.662000
32.795600				1444.600000				1292.020000				1357.050000				1362.050000				1412.080000	351.163000
32.903475				1462.110000				1297.020000				1387.060000				1424.580000				1419.580000	353.658000
32.931750				1467.120000				1319.540000				1399.580000				1429.590000				1434.600000	361.162000
32.956475				1492.130000				1384.570000				1409.580000				1437.100000				1449.600000	363.663000
32.963200				1499.630000				1427.080000				1414.580000				1504.650000				1484.630000	366.179000
32.986975				1502.130000				1447.110000				1417.080000				1544.660000				1494.630000	368.673000
33.002575				1517.130000				1497.130000				1432.100000				1559.660000				1512.130000	371.175000
33.033175				1519.650000				1507.130000				1439.600000				1587.190000				1562.180000	373.676000
33.045225				1522.140000				1537.160000				1442.100000				1607.190000				1574.680000	376.178000
33.184550				1552.160000				1579.680000				1454.600000				1612.190000				1577.170000	378.679000
33.313650				1564.680000				1582.180000				1489.630000				1637.210000				1609.690000	381.174000
33.324550				1639.710000				1584.680000				1509.650000				1684.740000				1622.210000	383.675000
36.614450				1657.230000				1594.690000				1514.640000				1699.760000				1634.710000	386.177000
36.959250				1679.740000				1602.200000				1592.190000				1707.260000				1677.240000	388.692000
37.020450				1694.740000				1604.690000				1597.190000				1742.270000				1687.240000	393.674000
37.107475				1757.270000				1644.730000				1599.690000				1792.310000				1689.740000	406.195000
37.809225				1762.290000				1682.240000				1642.230000				1799.810000				1697.240000	423.706000
37.916850				1769.790000				1692.240000				1659.720000				1817.320000				1702.250000	426.193000
41.825625				1789.810000				1704.760000				1674.740000				1822.320000				1772.290000	436.213000
41.867025				1794.800000				1719.760000				1709.760000				1829.820000				1774.800000	446.226000
42.162675				1797.300000				1727.280000				1747.270000				1832.340000				1804.820000	463.722000
44.204325				1802.310000				1744.770000				1754.790000				1859.850000				1814.820000	481.239000
44.414200				1812.320000				1752.270000				1779.810000				1862.360000				1824.820000	496.241000
44.895400				1837.330000				1764.790000				1787.300000				1907.370000				1872.350000	498.743000
45.131650				1869.850000				1767.290000				1807.320000				1942.400000				1897.370000	508.756000
45.138375				1979.920000				1777.290000				1934.880000				1967.420000				1972.410000	516.253000
45.224400				2027.450000				1809.820000				1969.920000				2019.930000				1984.910000	518.755000
45.258650				2089.980000				1827.320000				1992.420000				2029.950000				1987.420000	521.256000
45.269075				2130.000000				1852.340000				2072.480000				2062.470000				1997.410000	523.758000
45.291400				2132.490000				1854.840000				2092.480000				2099.980000				2077.480000	526.252000
45.300875				2207.540000				1964.900000				2094.980000				2140.010000				2097.480000	528.774000
45.333300				2267.590000				1982.420000				2115.000000				2212.560000				2119.990000	531.269000
45.403875				2285.090000				1994.920000				2202.540000				2245.070000				2137.510000	533.770000
46.216925				2302.590000				2047.450000				2220.060000				2250.080000				2142.490000	536.272000
46.978100				2312.610000				2107.500000				2260.080000				2277.590000				2177.530000	538.773000
48.660675				2332.630000				2112.500000				2262.580000				2287.590000				2297.610000	541.275000
48.707800								2200.050000				2310.110000				2307.610000				2300.110000	543.769000
48.856025								2210.050000				2327.620000				2317.610000				2315.110000	546.271000
48.867575								2282.590000								2320.110000					548.772000
48.879600								2290.090000								2322.630000					551.274000
48.953725																					553.768000
49.532625																					556.270000
49.603275																					558.785000
49.615125																					561.273000
50.459500																					573.787000
51.095775																					581.305000
51.159050																					586.301000
53.142050																					588.803000
53.144875																					591.304000
53.165200																					593.806000
53.189950																					606.306000
53.229225																					621.322000
53.254450																					628.819000
53.320750																					631.321000
53.342150																					643.835000
53.377175																					651.332000
53.738850																					653.834000
53.744475																					656.335000
53.787300																					658.837000
55.695575																					661.338000
57.917325																					666.334000
57.955250																					668.850000
58.635350																					671.337000
58.727750																					673.839000
58.815750																					676.333000
59.044450																					678.849000
59.048725																					681.350000
59.248375																					683.852000
59.288925																					686.353000
60.517150																					691.349000
62.059350																					693.851000
62.201475																					701.348000
62.336875																					708.852000
62.350400																					726.384000
62.404100																					733.881000
62.408100																					736.369000
62.453675																					741.385000
62.498175																					768.902000
62.528375																					778.900000
62.738925																					781.402000
63.645825																					791.401000
63.649100																					793.916000
63.970700																					796.418000
63.983850																					806.417000
63.996100																					808.918000
64.074775																					811.433000
64.218150																					818.931000
64.221500																					821.432000
64.234175																					823.934000
64.244075																					826.428000
64.254725																					828.930000
64.293950																					831.431000
64.453975																					833.933000
69.077375																					836.434000
69.085300																					838.950000
69.469425																					841.444000
69.529625																					843.946000
69.625300																					846.447000
70.799700																					853.945000
71.171400																					856.446000
71.184525																					858.948000
71.191225																					861.449000
71.202475																					863.950000
71.232950																					866.466000
71.270950																					876.465000
71.311025																					878.966000
71.372400																					881.461000
71.377725																					898.978000
71.512975																					901.479000
71.517875																					903.981000
71.543275																					908.977000
71.557300																					911.478000
71.575200																					916.481000
71.611750																					918.997000
72.229950																					921.498000
72.813600																					923.993000
72.817125																					926.480000
73.612075																					931.497000
74.374775																					933.992000
74.801375																					936.493000
74.824700																					938.995000
79.603050																					941.510000
79.678650																					951.495000
80.405825																					954.010000
81.290225																					956.512000
81.328050																					959.013000
81.735325																					971.514000
82.906625																					979.025000
82.910575																					981.526000
82.963175																					984.028000
83.171775																					986.529000
83.255425																					989.024000
83.274850																					991.525000
83.303575																					994.027000
83.332750																					1004.040000
83.404700																					1006.540000
84.047650																					1009.040000
84.286575																					1011.520000
84.306650																					1014.050000
84.352450																					1016.540000
85.431550																					1019.040000
85.975225																					1021.540000
86.257875																					1034.060000
86.319150																					1036.560000
86.325025																					1046.560000
86.386425																					1049.060000
86.391300																					1051.570000
86.405575																					1059.070000
86.424950																					1066.580000
86.486775																					1071.570000
86.739050																					1074.070000
86.760525																					1076.570000
86.773200																					1079.080000
86.849750																					1081.570000
86.882300																					1084.070000
87.434250																					1086.590000
87.489200																					1101.590000
87.509800																					1104.090000
88.621075																					1114.100000
90.565800																					1126.600000
