SPK15b	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
4.617050			1515.730000	531.848000			1553.250000	594.392000	1513.240000			504.346000				641.927000				609.394000	89.109000
4.621750			1540.750000	539.360000				646.923000	1565.770000			536.858000				671.937000				614.390000	94.105100
4.699950				569.377000				654.427000	1613.280000			564.374000				714.456000				621.908000	96.606000
4.782600				596.893000				669.422000				576.875000				751.992000				631.907000	99.122100
4.868650				619.407000				681.943000				579.376000				822.019000				644.428000	101.623000
5.115450				699.440000				701.955000				584.379000				847.033000				704.443000	104.104000
5.298975				709.460000				706.958000				591.890000				867.038000				739.470000	106.619000
5.447025				716.957000				711.954000				616.912000				877.051000				764.492000	111.622000
5.659150				769.488000				729.457000				666.928000				902.066000				766.986000	114.123000
5.684325				779.508000				736.976000				684.438000				937.086000				804.522000	116.625000
5.696125				789.507000				741.972000				744.487000				942.082000				819.517000	119.119000
5.742375				797.004000				749.490000				754.486000				987.116000				849.535000	121.621000
5.746775				799.506000				844.518000				787.005000				994.613000				892.053000	124.122000
5.751100				807.024000				917.068000				802.021000				1039.650000				939.581000	126.638000
5.754450				817.023000				947.085000				809.518000				1044.650000				1024.630000	134.135000
5.779850				834.519000				952.102000				824.520000				1057.150000				1027.130000	139.138000
5.800150				837.021000				989.617000				889.552000				1067.160000				1047.150000	141.640000
5.932450				862.035000				992.119000				894.568000				1124.700000				1069.660000	144.141000
5.999200				864.537000				1002.120000				922.085000				1175.550000				1104.680000	149.137000
6.147350				882.054000				1004.620000				1022.130000				1185.550000				1145.530000	151.639000
6.306725				899.571000				1007.110000				1059.650000				1205.560000				1148.030000	159.157000
6.512025				904.553000				1037.150000				1170.540000				1213.060000				1163.050000	161.651000
6.527150				919.569000				1042.150000				1220.580000				1240.580000				1190.560000	164.153000
6.550400				934.585000				1049.650000				1253.080000				1258.100000				1195.560000	166.654000
6.567325				944.584000				1072.170000				1275.590000				1263.090000				1230.580000	169.156000
6.571500				1054.650000				1082.170000				1288.090000				1303.110000				1260.590000	171.657000
6.610800				1084.670000				1094.680000				1308.120000				1375.660000				1278.090000	174.173000
6.612725				1097.180000				1099.680000				1315.620000				1385.660000				1280.610000	179.169000
6.613975				1119.680000				1102.180000				1325.620000				1398.170000				1310.630000	181.670000
6.733100				1127.200000				1112.180000				1335.630000				1493.220000				1313.130000	196.672000
6.795675				1150.530000				1183.040000				1348.140000				1495.720000				1318.120000	201.668000
6.810325				1153.030000				1233.070000				1353.140000				1505.730000				1330.620000	204.183000
6.825725				1173.050000				1238.080000				1360.660000				1530.760000				1345.640000	206.671000
6.830350				1180.540000				1255.590000				1378.160000				1535.750000				1373.160000	209.172000
6.848700				1193.060000				1295.610000				1393.150000				1550.750000				1380.650000	211.688000
6.855850				1210.560000				1333.130000				1403.170000				1583.270000				1410.670000	214.189000
6.862150				1248.080000				1355.640000				1408.170000				1598.280000				1413.170000	216.684000
6.919050				1270.600000				1368.160000				1415.690000				1600.780000				1428.190000	219.185000
6.974425				1273.090000				1383.150000				1425.690000				1608.290000				1455.700000	221.687000
7.021525				1283.110000				1420.690000				1445.710000				1615.780000				1465.700000	236.702000
7.161600				1298.110000				1468.200000				1458.210000								1498.220000	239.204000
7.163675				1300.610000				1475.720000				1488.220000								1538.250000	244.200000
7.202500				1365.660000				1483.220000				1513.240000								1548.250000	246.701000
7.208775				1388.160000				1485.720000				1563.250000								1568.250000	249.203000
7.221225				1418.180000				1508.240000				1565.770000								1580.770000	251.704000
7.228850				1430.690000				1510.740000				1590.770000								1605.790000	264.205000
7.238150				1460.710000				1533.250000				1613.280000								1610.780000	269.201000
7.240300				1515.730000				1545.750000				1628.300000								1620.800000	271.702000
7.251875				1528.250000				1553.250000												1625.800000	279.220000
7.257500				1540.750000				1570.770000													281.715000
7.262075				1555.750000				1578.270000													289.219000
7.270925				1560.750000				1603.280000													291.714000
7.280450				1573.270000																	294.215000
7.281825																					301.720000
7.303750																					334.232000
7.319775																					339.249000
7.373725																					341.750000
7.383800																					344.252000
7.391250																					349.248000
7.394675																					351.749000
7.403475																					354.251000
7.429100																					356.752000
7.440425																					364.250000
7.504750																					366.751000
7.534950																					371.768000
7.983250																					374.249000
7.995500																					376.764000
8.133600																					379.252000
8.137450																					381.767000
8.204575																					389.264000
8.213350																					396.783000
8.285075																					399.284000
8.594050																					401.779000
8.711625																					404.280000
8.748400																					406.782000
8.875750																					409.283000
8.950500																					411.778000
8.975100																					414.279000
9.003575																					424.278000
9.034950																					426.800000
9.091250																					434.298000
9.146350																					436.799000
9.204550																					439.294000
9.231000																					441.795000
9.245675																					469.311000
