SPK07a	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
0.052725	49.586600	22.070600	19.568600	19.568600	52.087600	77.102600	24.571600	24.571600	34.570600	37.072600	39.587600	34.570600	29.567600	44.583600	54.582600	29.567600	147.137000	17.067600	14.572600	14.572600	14.572600
0.764925	84.600600	42.068600	62.100600	22.070600	102.118000	107.121000	47.085600	47.085600	92.118600	57.083600	104.619000	37.072600	74.601600	97.121600	67.082600	44.583600	179.663000	27.066600	59.599600	17.067600	17.067600
1.399625	87.101600	167.149000	79.604600	42.068600	164.648000	189.669000	124.631000	52.087600	137.131000	89.616600	134.637000	39.587600	82.098600	127.119000	132.135000	54.582600	182.165000	64.602600	129.634000	27.066600	19.568600
1.881825	117.134000	234.696000	152.147000	49.586600	202.184000	289.714000	209.681000	77.102600	177.169000	122.136000	159.652000	57.083600	94.619600	219.680000	232.201000	67.082600	199.668000	99.615600	149.653000	59.599600	22.070600
2.704175	139.633000	257.195000	162.153000	62.100600	352.244000	344.760000	212.182000	102.118000	184.666000	262.198000	194.665000	89.616600	109.615000	312.227000	372.263000	74.601600	297.232000	187.168000	197.167000	64.602600	24.571600
3.699925	142.134000	269.695000	169.651000	79.604600	454.790000	517.341000	224.697000	107.121000	229.700000	284.711000	204.685000	92.118600	172.166000	319.732000	374.764000	82.098600	449.794000	249.698000	207.180000	99.615600	27.066600
3.809075	174.667000	287.213000	264.699000	84.600600	527.340000	524.839000	309.733000	124.631000	247.196000	294.717000	222.181000	104.619000	244.695000	369.761000	399.779000	94.619600	532.343000	259.697000	279.715000	129.634000	29.567600
4.974375	239.699000	349.763000	342.245000	87.101600	657.389000	592.371000	354.759000	164.648000	272.211000	304.730000	339.744000	122.136000	254.701000	404.775000	412.279000	97.121600	537.339000	367.260000	324.749000	147.137000	34.570600
4.980925	397.264000	599.855000	347.248000	117.134000	714.916000	642.387000	377.259000	189.669000	392.261000	317.230000	432.291000	134.637000	469.806000	452.289000	509.844000	109.615000	584.874000	437.294000	334.748000	149.653000	37.072600
6.329325	534.837000	702.422000	409.792000	139.633000	732.433000	649.884000	379.760000	202.184000	434.793000	322.226000	519.843000	137.131000	544.857000	462.309000	632.388000	127.119000	624.870000	554.856000	522.337000	179.663000	39.587600
6.449975	542.356000	772.470000	457.306000	142.134000	739.937000	672.404000	402.280000	209.681000	507.342000	459.807000	619.874000	159.652000	549.853000	467.312000	652.386000	132.135000	629.873000	612.369000	562.354000	182.165000	42.068600
6.745375	552.355000	799.986000	622.375000	152.147000	847.501000	692.416000	559.859000	212.182000	582.358000	464.810000	759.949000	177.169000	589.870000	547.359000	734.934000	172.166000	639.885000	614.871000	602.370000	187.168000	44.583600
7.056725	557.358000	839.996000	712.421000	162.153000	917.549000	704.917000	597.374000	224.697000	727.437000	579.857000	777.466000	184.666000	609.875000	577.369000	754.953000	219.680000	659.890000	647.390000	617.372000	197.167000	47.085600
8.394375	664.886000	867.512000	792.468000	167.149000	957.565000	752.452000	607.352000	289.714000	757.454000	587.354000	779.968000	194.665000	637.391000	604.872000	787.465000	232.201000	722.434000	662.406000	634.889000	199.668000	49.586600
