SPK05a	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
1.222475	87.891800	22.860800	20.358800	20.358800	52.877800	77.892800	25.361800	25.361800	92.908800	90.406800	105.409000	90.406800	75.391800	127.923000	55.379800	55.379800	182.990000	17.864800	15.362800	15.362800	15.362800
1.819675	300.538000	42.879800	62.890800	22.860800	102.908000	107.911000	47.875800	47.875800	137.928000	122.927000	135.427000	92.908800	95.409800	220.491000	67.893800	67.893800	200.458000	65.392800	130.424000	17.864800	17.864800
2.047650	398.088000	72.889800	152.944000	42.879800	120.425000	190.459000	125.428000	52.877800	145.440000	263.002000	160.442000	105.409000	110.426000	308.035000	132.925000	75.391800	298.057000	100.406000	208.004000	65.392800	20.358800
2.258200	445.602000	235.486000	162.943000	62.890800	165.438000	440.599000	155.439000	77.892800	157.940000	278.004000	195.455000	122.927000	172.977000	313.052000	373.067000	95.409800	450.619000	187.993000	215.509000	100.406000	22.860800
2.345250	543.167000	258.020000	170.441000	72.889800	202.974000	473.119000	225.473000	102.908000	185.456000	315.540000	223.020000	135.427000	245.492000	370.551000	375.568000	110.426000	495.632000	192.989000	228.009000	130.424000	25.361800
3.113375	553.166000	270.506000	348.073000	87.891800	353.069000	518.166000	355.536000	107.911000	217.989000	460.618000	358.051000	137.928000	303.039000	405.565000	400.569000	127.923000	533.147000	243.025000	280.519000	182.990000	42.879800
3.176525	558.162000	288.037000	385.567000	152.944000	415.585000	593.196000	378.070000	120.425000	230.476000	465.614000	498.133000	145.440000	365.555000	463.120000	633.213000	132.925000	585.678000	250.508000	325.539000	187.993000	47.875800
3.309900	665.725000	350.553000	410.582000	162.943000	455.601000	650.709000	403.084000	125.428000	248.021000	595.698000	620.712000	157.940000	420.588000	468.116000	653.211000	172.977000	655.726000	260.507000	408.087000	192.989000	52.877800
3.352350	775.824000	430.601000	458.117000	170.441000	528.165000	673.264000	423.082000	155.439000	493.130000	763.289000	780.806000	160.442000	470.617000	478.135000	735.773000	220.491000	660.729000	283.021000	475.634000	200.458000	55.379800
4.005900	838.340000	443.101000	488.114000	235.486000	658.227000	955.903000	560.684000	165.438000	508.132000	813.326000	790.805000	185.456000	545.661000	505.665000	755.806000	245.492000	683.263000	368.071000	480.616000	208.004000	62.890800
