SPK05a	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
0.265375	44.964300	97.494300	170.044000	44.964300	72.480300	14.946300	74.974300	14.946300	172.538000	210.054000	112.489000	112.489000	19.942300	17.447300	37.459300	17.447300	180.043000	64.975300	235.075000	64.975300	14.946300
0.563525	59.979300	117.506000	222.554000	59.979300	82.479300	415.167000	102.490000	72.480300	272.604000	325.121000	137.511000	137.511000	62.474300	39.961300	422.665000	19.942300	277.607000	192.543000	447.686000	180.043000	17.447300
0.585100	92.491300	162.539000	265.086000	92.491300	125.010000	632.795000	107.493000	74.974300	375.151000	405.168000	205.058000	172.538000	202.556000	302.601000	610.282000	37.459300	512.732000	287.606000	635.297000	192.543000	19.942300
1.920725	285.105000	207.559000	440.182000	97.494300	165.027000	660.311000	167.542000	82.479300	380.154000	427.681000	345.133000	205.058000	220.059000	332.639000	665.314000	39.961300	607.780000	452.682000	705.345000	235.075000	37.459300
1.927600	445.185000	242.573000	462.702000	117.506000	212.555000	692.830000	307.618000	102.490000	437.680000	580.264000	540.248000	210.054000	420.170000	575.261000	690.343000	62.474300	685.326000	490.218000	820.406000	277.607000	39.961300
1.941200	505.213000	262.591000	530.235000	162.539000	270.089000	700.342000	357.633000	107.493000	582.766000	615.278000	702.843000	272.604000	587.762000	662.813000	982.987000	202.556000	807.905000	500.217000	917.956000	287.606000	44.964300
2.198675	532.750000	312.621000	537.746000	170.044000	335.134000	725.357000	402.667000	125.010000	832.906000	637.812000	887.938000	325.121000	650.312000	667.809000	1023.020000	220.059000	980.486000	520.229000	920.457000	447.686000	59.979300
2.878775	570.265000	457.685000	555.250000	207.559000	352.637000	792.889000	657.810000	165.027000	847.922000	707.846000	900.453000	345.133000	860.422000	672.812000	1073.030000	302.601000	1050.530000	612.776000	1015.500000	452.682000	62.474300
3.494450	602.778000	470.213000	697.826000	222.554000	392.654000	902.954000	967.971000	167.542000	897.937000	770.376000	925.453000	375.151000	1010.500000	805.411000	1179.430000	332.639000	1068.040000	680.330000	1065.540000	490.218000	64.975300
3.505775	620.295000	695.346000	875.438000	242.573000	517.734000	1045.540000	1018.000000	212.555000	960.488000	772.878000	1279.500000	380.154000	1161.930000	1040.520000	1339.530000	420.170000	1226.960000	822.907000	1184.450000	500.217000	72.480300
3.565250	797.892000	712.842000	1292.000000	262.591000	737.857000	1156.920000	1043.020000	270.089000	965.484000	845.420000	1464.600000	405.168000	1196.950000	1159.430000	1359.540000	422.665000	1317.030000	867.940000		512.732000	74.974300
3.633200	827.910000	765.373000	1364.550000	265.086000	795.391000		1449.590000	307.618000	1093.050000	935.473000		427.681000	1332.030000	1211.950000	1369.560000	575.261000	1322.030000	912.953000		520.229000	82.479300
