SPK15b	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
87.730875																					
87.747700																					
87.800125																					
88.172575																					
88.303725																					
88.366550																					
89.061900																					
89.071650																					
89.268175																					
89.358625																					
89.369500																					
89.478425																					
89.505125																					
89.542150																					
89.571400																					
89.592400																					
89.608675																					
89.677300																					
90.089150																					
90.282225																					
90.319900																					
90.603775																					
90.643975																					
91.369500																					
91.399075																					
91.414500																					
91.554375																					
91.571775																					
92.063850																					
92.069125																					
92.073775																					
92.321225																					
92.351725																					
92.367625																					
92.407225																					
92.479675																					
92.486800																					
92.493025																					
92.505025																					
92.539250																					
93.141075																					
93.164850																					
93.386300																					
93.404450																					
93.490425																					
93.515375																					
93.568575																					
93.759025																					
94.080925																					
94.230100																					
94.436025																					
94.509475																					
94.537975																					
94.591850																					
95.376975																					
95.416200																					
95.529625																					
95.560650																					
96.050950																					
96.140325																					
96.158525																					
96.520925																					
96.617925																					
97.046550																					
97.274800																					
97.277000																					
97.303800																					
97.464050																					
97.802750																					
97.814500																					
97.851875																					
98.303525																					
99.027275																					
99.123925																					
99.150050																					
99.165600																					
99.173625																					
99.266225																					
99.287300																					
99.338075																					
99.395825																					
99.445750																					
99.516175																					
99.820050																					
99.891025																					
99.926925																					
100.105125																					
100.257025																					
100.713325																					
100.792250																					
101.375600																					
102.057625																					
102.533950																					
102.739100																					
102.746875																					
102.754650																					
102.769575																					
102.776925																					
102.781975																					
102.792625																					
102.801675																					
102.804750																					
102.830500																					
102.908050																					
102.940525																					
102.971475																					
103.137000																					
103.146550																					
103.230925																					
103.633325																					
104.256925																					
104.261350																					
105.012275																					
105.017025																					
105.018075																					
105.061150																					
105.128200																					
105.178400																					
105.213825																					
105.431850																					
105.453275																					
106.037950																					
106.553350																					
106.693725																					
106.733050																					
106.959375																					
107.447100																					
107.969875																					
108.103350																					
108.252950																					
108.627525																					
108.664825																					
108.711425																					
108.786925																					
109.267525																					
109.360775																					
109.576200																					
109.626500																					
110.596950																					
110.928300																					
111.116775																					
111.475625																					
111.525650																					
111.578675																					
111.966525																					
112.142650																					
112.194100																					
112.206800																					
112.293675																					
112.308550																					
112.325225																					
112.331825																					
112.592625																					
112.665475																					
112.702025																					
112.719900																					
112.742950																					
112.943875																					
112.979500																					
113.091500																					
113.162325																					
113.280025																					
113.690800																					
113.712450																					
114.111400																					
114.113675																					
114.281250																					
114.547775																					
114.941300																					
114.965900																					
115.043675																					
115.452450																					
115.543075																					
115.544800																					
115.624025																					
115.635675																					
115.758075																					
116.670625																					
116.678700																					
116.686775																					
116.862375																					
117.072375																					
117.114500																					
117.245650																					
117.250250																					
117.257625																					
117.276675																					
117.285725																					
117.294325																					
117.303725																					
117.332675																					
118.052750																					
118.068975																					
118.708625																					
118.866900																					
118.996150																					
119.058150																					
119.066525																					
119.078050																					
119.087000																					
119.256975																					
119.397350																					
119.459800																					
119.987975																					
120.039025																					
120.265550																					
120.274500																					
120.292950																					
120.581150																					
120.690625																					
120.723925																					
120.732100																					
121.047275																					
121.051800																					
121.209200																					
121.605200																					
121.715700																					
121.728500																					
121.773875																					
121.811050																					
121.952175																					
122.083625																					
122.218400																					
122.223925																					
122.369375																					
122.416025																					
122.441425																					
123.130550																					
123.152425																					
123.155875																					
123.168225																					
123.253450																					
123.374750																					
123.385075																					
123.435925																					
123.441200																					
123.473250																					
123.487325																					
123.544725																					
123.670950																					
123.772025																					
123.993200																					
124.132725																					
124.222725																					
124.589400																					
124.686550																					
124.726625																					
127.235225																					
127.512200																					
128.127775																					
128.235600																					
128.375225																					
128.406025																					
128.544450																					
128.561600																					
128.957075																					
129.145375																					
129.684950																					
129.708125																					
129.836075																					
129.906800																					
130.089150																					
130.092775																					
131.239425																					
131.387175																					
131.392100																					
131.457300																					
131.737650																					
132.552725																					
132.802900																					
133.534150																					
133.867075																					
134.012850																					
134.037050																					
134.306625																					
134.309275																					
134.311150																					
134.394950																					
134.472050																					
134.509575																					
134.535400																					
134.944750																					
135.005325																					
135.017225																					
135.028450																					
135.036925																					
135.050750																					
135.071925																					
135.074750																					
135.354500																					
135.491025																					
135.579650																					
136.304800																					
136.308050																					
136.875400																					
136.986700																					
137.119050																					
137.372175																					
138.448250																					
138.630675																					
139.016750																					
139.265025																					
140.589550																					
140.680275																					
140.793000																					
141.066550																					
141.487575																					
141.494250																					
141.579175																					
141.608225																					
141.611375																					
141.712475																					
141.763250																					
142.045050																					
142.152875																					
142.159475																					
142.216300																					
142.236700																					
142.357775																					
142.400100																					
142.408075																					
142.415625																					
142.437625																					
142.448725																					
144.758000																					
145.105975																					
145.147350																					
145.211150																					
145.244425																					
145.334075																					
145.450325																					
145.513350																					
145.574800																					
145.577275																					
145.595500																					
145.660600																					
145.690550																					
145.696775																					
145.701875																					
145.708775																					
145.764375																					
145.823850																					
145.835425																					
146.169025																					
146.190700																					
146.240225																					
146.242475																					
146.277425																					
146.358225																					
146.642175																					
146.829625																					
146.835675																					
146.996775																					
147.075375																					
147.211300																					
147.224750																					
147.270875																					
147.868650																					
147.880650																					
147.967700																					
148.261575																					
148.438375																					
148.592025																					
148.596375																					
148.614775																					
148.657325																					
148.670350																					
148.703625																					
148.983225																					
149.045775																					
149.361550																					
149.596625																					
149.685000																					
149.761500																					
149.811700																					
149.830900																					
149.870025																					
149.899525																					
150.013625																					
150.287750																					
150.651600																					
150.791900																					
150.810375																					
150.861450																					
151.015375																					
151.502225																					
151.662900																					
151.737675																					
152.135525																					
152.358025																					
152.391175																					
152.392375																					
152.400375																					
152.688525																					
152.736500																					
152.843025																					
152.979000																					
153.615600																					
153.621425																					
154.207700																					
154.507400																					
154.799025																					
155.330100																					
155.919650																					
156.015575																					
156.365275																					
156.493300																					
156.505575																					
156.563450																					
156.764225																					
156.863125																					
