SPK13a	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
0.452925	19.189600	74.222500	26.687600	19.189600	46.692500	59.206600	49.207500	46.692500	24.192600	31.690600	11.775600	11.775600	39.187600	16.674600	34.191500	16.674600	41.689500	21.677600	111.738000	21.677600	11.775600
0.487550	81.719500	164.269000	101.739000	26.687600	91.725500	69.205600	64.209500	49.207500	51.708600	44.190600	66.703600	24.192600	131.756000	126.740000	139.254000	34.191500	109.222000	79.225500	134.258000	41.689500	16.674600
0.503450	106.742000	171.773000	169.271000	74.222500	119.242000	96.721500	184.273000	59.206600	89.223600	61.707500	71.720600	31.690600	161.774000	151.754000	154.256000	39.187600	204.285000	116.741000	189.290000	79.225500	19.189600
0.673300	166.770000	181.772000	176.769000	81.719500	141.755000	124.238000	226.805000	64.209500	99.236500	76.723600	84.221500	44.190600	224.304000	286.834000	229.300000	126.740000	251.820000	136.752000	211.803000	109.222000	21.677600
0.827275	291.837000	266.836000	244.302000	101.739000	491.961000	296.833000	336.863000	69.205600	216.799000	199.289000	121.737000	51.708600	236.804000	344.367000	324.370000	131.756000	276.835000	159.273000	274.333000	111.738000	24.192600
0.840100	316.851000	299.348000	271.818000	106.742000	504.462000	306.852000	394.397000	91.725500	239.299000	256.816000	156.757000	61.707500	411.914000	389.401000	331.867000	139.254000	281.838000	234.303000	284.332000	116.741000	26.687600
1.129100	319.353000	364.379000	351.865000	164.269000	521.979000	381.896000	414.416000	96.721500	346.869000	314.350000	174.267000	66.703600	426.916000	506.963000	359.383000	151.754000	374.385000	269.337000	376.901000	134.258000	31.690600
1.489525	334.369000	371.884000	354.380000	166.770000	609.523000	401.915000	461.930000	119.242000	396.898000	329.366000	309.354000	71.720600	499.466000	516.976000	419.412000	154.256000	464.445000	341.866000	409.413000	136.752000	34.191500
2.381600	424.415000	416.917000	431.933000	169.271000	647.059000	481.948000	526.975000	124.238000	441.932000	339.365000	349.384000	76.723600	514.481000	536.995000	436.929000	161.774000	496.964000	361.885000	421.913000	159.273000	39.187600
2.703800	466.947000	456.927000	494.463000	171.773000	657.058000	519.477000	544.492000	141.755000	449.429000	356.882000	509.478000	84.221500	524.480000	622.045000	454.432000	224.304000	572.008000	489.460000	471.949000	189.290000	41.689500
2.711800	594.528000	556.993000	589.512000	176.769000	682.073000	551.997000	549.495000	184.273000	474.444000	391.895000	546.994000	89.223600	534.479000	662.061000	484.464000	229.300000	719.588000	501.960000	476.945000	204.285000	44.190600
3.629975	612.025000	584.509000	602.026000	181.772000	689.577000	564.511000	559.494000	226.805000	554.491000	587.010000	607.029000	99.236500	541.998000	852.173000	617.028000	236.804000	857.169000	531.978000	486.965000	211.803000	46.692500
3.753825	664.556000	597.023000	749.606000	244.302000	692.072000	577.011000	654.557000	296.833000	734.604000	684.574000	644.544000	121.737000	592.013000	939.718000	632.044000	286.834000	937.216000	582.007000	511.980000	234.303000	49.207500
3.855900	737.105000	669.559000	762.120000	266.836000	709.589000	782.118000	667.057000	306.852000	752.107000	702.071000	769.624000	156.757000	659.560000	982.250000	639.541000	324.370000	977.247000	649.561000	574.510000	251.820000	51.708600
4.569350	864.666000	674.555000	779.623000	271.818000	717.087000	794.639000	759.619000	336.863000	792.138000	729.608000	814.651000	174.267000	687.076000	987.252000	707.088000	331.867000	979.748000	672.060000	604.527000	269.337000	59.206600
5.041400	957.235000	832.154000	802.137000	291.837000	807.140000	927.217000	834.656000	381.896000	882.184000	739.607000	884.685000	199.289000	744.603000	1012.270000	732.109000	344.367000	1014.770000	772.119000	624.539000	274.333000	61.707500
5.094350	1042.280000	902.202000	1102.310000	299.348000	809.655000	1017.260000	1064.800000	394.397000	1054.800000	747.104000	892.204000	216.799000	862.172000	1034.780000	767.123000	359.383000	1099.810000	839.673000	722.090000	276.835000	64.209500
5.455875	1092.310000	984.751000	1104.810000	316.851000	847.170000	1082.290000	1163.510000	401.915000	1059.790000	804.638000	914.703000	239.299000	909.700000	1107.320000	774.620000	389.401000	1176.030000	842.167000	724.591000	281.838000	66.703600
5.489275	1148.510000	994.750000	1303.600000	319.353000	867.189000	1089.800000	1183.530000	414.416000	1158.510000	822.155000	917.204000	256.816000	974.731000	1151.010000	799.635000	411.914000	1283.590000	944.714000	824.657000	284.332000	69.205600
5.543575	1301.110000	1004.750000	1356.140000	334.369000	912.201000	1134.830000	1318.610000	461.930000	1223.560000	854.668000	922.221000	309.354000	1044.780000	1188.540000	989.747000	419.412000	1338.630000	947.215000	877.188000	341.866000	71.720600
5.727025	1396.150000	1007.260000	1378.640000	351.865000	949.730000	1171.030000	1361.140000	481.948000	1348.620000	962.231000	954.733000	314.350000	1087.300000	1438.680000	1049.780000	426.916000	1353.640000	969.749000	934.715000	361.885000	74.222500
5.808200	1426.170000	1112.330000	1406.160000	354.380000	972.251000	1193.550000	1381.160000	491.961000	1351.140000	1027.280000	1079.800000	329.366000	1191.050000	1478.700000	1273.590000	436.929000	1416.170000	997.251000	1124.830000	374.385000	76.723600
6.412475	1436.190000	1208.540000	1488.720000	364.379000	999.746000	1203.550000	1471.200000	504.462000	1366.140000	1127.330000	1206.040000	339.365000	1228.560000		1281.090000	454.432000	1508.720000	1097.310000	1246.080000	376.901000	79.225500
6.505200	1468.700000	1263.570000		371.884000	1009.770000	1231.060000		519.477000	1423.670000	1196.040000	1291.090000	346.869000	1266.080000		1288.590000	484.464000		1114.830000	1268.590000	409.413000	81.719500
6.531100	1503.720000	1401.160000		416.917000	1181.030000	1258.580000		521.979000	1481.200000	1388.650000	1308.610000	349.384000	1358.640000		1363.640000	499.466000		1129.830000	1313.600000	421.913000	84.221500
6.566225		1433.690000		424.415000	1253.580000	1431.170000		526.975000		1391.160000	1341.120000	356.882000	1371.140000		1493.700000	506.963000		1213.540000	1336.120000	464.445000	89.223600
6.647425		1498.710000		431.933000		1441.190000		544.492000		1463.710000		391.895000				514.481000		1251.070000	1418.670000	471.949000	91.725500
6.947975		1506.220000		456.927000				549.495000		1491.220000		396.898000				516.976000		1271.070000	1511.220000	476.945000	96.721500
7.050225				466.947000				551.997000				441.932000				524.480000		1368.640000		486.965000	99.236500
7.069850				494.463000				559.494000				449.429000				534.479000		1496.220000		489.460000	101.739000
7.191250				556.993000				564.511000				474.444000				536.995000				496.964000	106.742000
