SPK16a	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
0.006825	48.014300	20.498300	18.017300	18.017300	50.515300	105.548000	23.020300	23.020300	33.019300	35.513300	38.015300	33.019300	28.002300	305.679000	10.603300	10.603300	30.504300	15.502300	13.014300	13.014300	10.603300
0.231700	68.032300	40.516300	160.580000	20.498300	163.081000	273.146000	110.564000	50.515300	90.546300	55.532300	103.046000	35.513300	73.049300	403.223000	53.031300	28.002300	145.578000	25.501300	58.034300	15.502300	13.014300
0.424625	83.048300	70.534300	345.689000	40.516300	200.610000	288.162000	123.065000	105.548000	143.077000	88.051300	158.078000	38.015300	80.547300	450.757000	65.531300	53.031300	178.097000	185.595000	128.061000	25.501300	15.502300
0.592800	138.081000	255.643000	383.204000	48.014300	335.690000	470.769000	153.082000	110.564000	155.577000	275.661000	193.113000	55.532300	93.047300	465.773000	130.562000	65.531300	180.599000	240.627000	148.079000	30.504300	18.017300
0.659900	140.561000	268.143000	388.221000	68.032300	350.692000	523.300000	210.609000	123.065000	175.596000	303.178000	203.112000	88.051300	170.593000	483.270000	370.710000	73.049300	198.109000	248.145000	195.614000	58.034300	20.498300
0.769000	173.094000	285.660000	620.851000	70.534300	413.221000	640.869000	223.110000	153.082000	183.093000	313.177000	430.739000	90.546300	243.128000	545.806000	373.205000	80.547300	448.256000	258.144000	205.613000	128.061000	23.020300
0.845400	238.125000	385.705000	710.897000	83.048300	453.252000	670.880000	353.193000	163.081000	245.630000	315.678000	495.791000	103.046000	265.642000	563.317000	398.227000	93.047300	493.269000	425.743000	213.111000	145.578000	25.501300
0.865850	298.175000	428.237000	718.415000	138.081000	500.787000	703.399000	375.706000	200.610000	270.645000	463.258000	565.818000	143.077000	300.662000	575.838000	410.720000	130.562000	510.786000	498.285000	225.625000	148.079000	28.002300
0.897625	443.239000	570.821000	780.945000	140.561000	525.802000	795.960000	378.208000	210.609000	290.656000	578.332000	618.349000	155.577000	468.254000	625.853000	508.284000	170.593000	530.805000	553.318000	323.175000	178.097000	30.504300
1.660850	540.803000	598.337000	790.944000	160.580000	655.885000	918.526000	400.721000	223.110000	380.709000	585.837000	775.949000	158.078000	543.305000	643.364000	650.868000	243.128000	583.335000	610.852000	333.174000	180.599000	33.019300
1.754775	550.816000	700.898000	808.461000	173.094000	698.396000	986.072000	420.740000	273.146000	390.708000	760.933000	778.450000	175.596000	548.301000	688.397000	733.417000	265.642000	628.348000	645.865000	405.724000	185.595000	35.513300
2.110350	663.382000	770.932000	863.493000	238.125000	713.398000	991.075000	568.320000	288.162000	433.240000	803.465000	788.449000	183.093000	608.350000	903.524000	753.428000	300.662000	638.368000	660.867000	473.271000	195.614000	38.015300
2.464100	773.447000	798.448000	883.491000	255.643000	730.915000	993.577000	605.849000	335.690000	480.768000	810.962000	833.476000	193.113000	673.381000	988.574000	815.965000	305.679000	658.386000	705.914000	560.822000	198.109000	40.516300
2.496575	800.943000	838.478000	906.025000	268.143000	738.413000	1001.070000	683.380000	350.692000	580.834000	870.998000	911.028000	203.112000	715.913000	996.071000	868.496000	370.710000	680.900000	740.914000	573.336000	205.613000	48.014300
2.549425	840.980000	865.995000	921.027000	285.660000	743.416000	1003.590000	948.543000	353.193000	675.883000	896.012000	923.529000	245.630000	828.480000	1041.110000	938.544000	373.205000	720.916000	961.058000	600.853000	213.111000	50.515300
2.593125	946.042000	886.013000	933.541000	298.175000	845.976000	1016.090000	963.559000	375.706000	685.903000	1011.070000	1031.090000	270.645000	848.498000	1180.400000	1046.110000	398.227000	763.448000	1111.140000	615.848000	225.625000	53.031300
2.595550	1076.130000	901.029000	1081.120000	345.689000	956.041000	1083.620000	1006.080000	378.208000	745.931000	1066.120000	1063.600000	275.661000	881.010000	1232.930000	1053.610000	403.223000	805.959000	1152.890000	695.902000	240.627000	55.532300
2.700850	1098.640000	926.030000	1155.390000	383.204000	978.561000	1096.140000	1043.610000	400.721000	748.432000	1093.640000	1133.650000	290.656000	898.528000	1355.480000	1058.610000	410.720000	813.464000	1200.420000	1048.610000	248.145000	58.034300
2.959425	1116.140000	971.056000	1197.920000	385.705000	1018.590000	1212.920000	1103.640000	413.221000	755.930000	1123.650000	1175.410000	303.178000	951.045000	1455.560000	1068.620000	450.757000	820.961000	1235.430000	1106.140000	258.144000	65.531300
3.024325	1121.150000	1056.110000	1215.440000	388.221000	1038.590000	1242.950000	1113.640000	420.740000	888.508000	1172.900000	1240.440000	313.177000	1088.630000	1505.580000	1126.160000	465.773000	843.481000	1322.990000	1118.660000	323.175000	68.032300
3.092425	1185.410000	1086.120000	1287.970000	428.237000	1051.100000	1575.630000	1182.920000	453.252000	1108.640000	1192.920000	1270.460000	315.678000	1091.120000	1530.590000	1146.560000	468.254000	858.497000	1327.980000	1285.470000	333.174000	70.534300
3.096275	1205.420000	1157.890000	1297.990000	443.239000	1101.140000	1608.140000	1260.450000	470.769000	1170.400000	1257.950000	1295.480000	380.709000	1165.410000	1588.130000	1190.420000	483.270000	893.511000	1378.000000	1342.980000	405.724000	73.049300
3.182500	1222.930000	1177.920000	1305.480000	540.803000	1237.940000	1653.170000	1290.470000	500.787000	1227.940000	1398.020000	1330.480000	390.708000	1210.420000	1613.140000	1202.920000	508.284000	941.046000	1385.520000	1415.530000	425.743000	80.547300
3.772550	1252.950000	1207.920000	1400.520000	550.816000	1255.450000	1660.680000	1360.500000	523.300000	1280.470000	1413.030000	1340.480000	430.739000	1230.440000	1620.660000	1267.970000	543.305000	1167.900000	1395.510000	1460.560000	448.256000	83.048300
3.912675	1310.490000	1302.980000	1478.060000	570.821000	1300.490000	1728.200000	1445.540000	525.802000	1292.980000	1420.530000	1358.000000	433.240000	1245.450000	1650.660000	1498.080000	545.806000	1282.970000	1418.030000	1470.570000	473.271000	88.051300
3.922050	1375.520000	1405.530000	1483.060000	598.337000	1337.980000	1778.250000	1538.090000	568.320000	1353.000000	1430.550000	1475.560000	463.258000	1307.980000	1713.210000	1508.080000	548.301000	1315.480000	1553.110000	1543.110000	493.269000	90.546300
3.958950	1465.560000	1423.030000	1520.600000	620.851000	1373.000000	1785.750000	1733.220000	605.849000	1365.500000	1450.550000	1493.080000	480.768000	1380.500000	1780.760000	1645.660000	563.317000	1317.980000	1563.110000	1615.660000	498.285000	93.047300
3.981475	1678.190000	1523.100000	1545.610000	663.382000	1473.060000	1808.270000	1743.220000	640.869000	1383.010000	1453.050000	1568.130000	495.791000	1403.030000	1825.770000	1870.800000	575.838000	1585.640000	1573.130000	1625.660000	510.786000	103.046000
4.113225	1688.190000	1565.630000	1593.120000	700.898000	1550.610000	1828.270000		655.885000	1618.140000	1458.070000	1633.160000	565.818000	1438.030000		1890.800000	608.350000	1630.660000	1635.660000	1738.220000	530.805000	105.548000
4.150025	1693.190000	1665.670000	1623.160000	710.897000	1638.160000	1840.780000		670.880000	1643.160000	1463.050000	1655.670000	578.332000	1555.610000			625.853000	1648.160000	1690.690000	1770.740000	553.318000	110.564000
4.204500		1708.210000	1758.240000	718.415000	1663.170000			683.380000	1718.200000	1595.640000	1675.690000	580.834000	1605.650000			643.364000	1720.710000	1748.240000	1803.270000	560.822000	123.065000
4.209750		1838.290000	1855.790000	770.932000	1835.770000			698.396000	1813.270000	1715.700000	1755.720000	585.837000	1745.720000			650.868000	1760.720000	1750.720000		573.336000	128.061000
4.448975		1908.320000		773.447000	1845.790000			703.399000	1823.270000	1805.770000	1895.800000	618.349000	1773.240000			673.381000	1775.740000	1783.260000		583.335000	130.562000
4.557050				780.945000	1868.290000			713.398000	1863.300000	1898.300000		675.883000	1865.810000			688.397000	1790.750000	1798.250000		600.853000	138.081000
4.588150				790.944000	1875.800000			730.915000	1883.300000			685.903000	1873.300000			715.913000	1818.270000	1830.770000		610.852000	140.561000
4.598000				798.448000				738.413000	1885.800000			745.931000				733.417000	1858.290000	1843.290000		615.848000	143.077000
4.613375				800.943000				743.416000	1893.320000			748.432000				753.428000				628.348000	145.578000
4.618900				808.461000				795.960000				755.930000				815.965000				638.368000	148.079000
4.635050				838.478000				845.976000				760.933000				828.480000				645.865000	153.082000
4.727725				840.980000				918.526000				775.949000				848.498000				658.386000	155.577000
4.769725				863.493000				948.543000				778.450000				868.496000				660.867000	158.078000
4.866000				865.995000				956.041000				788.449000				881.010000				680.900000	160.580000
4.872775				883.491000				963.559000				803.465000				898.528000				695.902000	163.081000
4.891675				886.013000				978.561000				810.962000				903.524000				705.914000	170.593000
4.943750				901.029000				986.072000				833.476000				938.544000				720.916000	173.094000
5.055125				906.025000				991.075000				870.998000				951.045000				740.914000	175.596000
5.207950				921.027000				993.577000				888.508000				988.574000				763.448000	178.097000
5.321850				926.030000				1001.070000				896.012000				996.071000				805.959000	180.599000
5.494325				933.541000				1003.590000				911.028000				1041.110000				813.464000	183.093000
5.996775				946.042000				1006.080000				923.529000				1046.110000				820.961000	185.595000
6.000775				971.056000				1016.090000				1011.070000				1053.610000				843.481000	193.113000
6.107600				1056.110000				1018.590000				1031.090000				1058.610000				858.497000	195.614000
6.125400				1076.130000				1038.590000				1063.600000				1068.620000				893.511000	198.109000
6.360525				1081.120000				1043.610000				1066.120000				1088.630000				941.046000	200.610000
6.476875				1086.120000				1051.100000				1093.640000				1091.120000				961.058000	203.112000
6.523750				1098.640000				1083.620000				1108.640000				1126.160000				1048.610000	205.613000
6.620875				1116.140000				1096.140000				1123.650000				1146.560000				1106.140000	210.609000
6.624475				1121.150000				1101.140000				1133.650000				1165.410000				1111.140000	213.111000
6.685625				1155.390000				1103.640000				1170.400000				1180.400000				1118.660000	223.110000
6.740575				1157.890000				1113.640000				1172.900000				1190.420000				1152.890000	225.625000
6.850325				1177.920000				1182.920000				1175.410000				1202.920000				1167.900000	238.125000
6.866575				1185.410000				1212.920000				1192.920000				1210.420000				1200.420000	240.627000
6.899725				1197.920000				1237.940000				1227.940000				1230.440000				1235.430000	243.128000
6.917350				1205.420000				1242.950000				1240.440000				1232.930000				1282.970000	245.630000
6.920425				1207.920000				1255.450000				1257.950000				1245.450000				1285.470000	248.145000
6.998850				1215.440000				1260.450000				1270.460000				1267.970000				1315.480000	255.643000
7.125250				1222.930000				1290.470000				1280.470000				1307.980000				1317.980000	258.144000
7.170425				1252.950000				1300.490000				1292.980000				1355.480000				1322.990000	265.642000
7.189450				1287.970000				1337.980000				1295.480000				1380.500000				1327.980000	268.143000
7.225475				1297.990000				1360.500000				1330.480000				1403.030000				1342.980000	270.645000
7.230925				1302.980000				1373.000000				1340.480000				1438.030000				1378.000000	273.146000
7.572100				1305.480000				1445.540000				1353.000000				1455.560000				1385.520000	275.661000
7.580650				1310.490000				1473.060000				1358.000000				1498.080000				1395.510000	285.660000
7.641800				1375.520000				1538.090000				1365.500000				1505.580000				1415.530000	288.162000
7.664975				1400.520000				1550.610000				1383.010000				1508.080000				1418.030000	290.656000
7.699450				1405.530000				1575.630000				1398.020000				1530.590000				1460.560000	298.175000
7.704175				1423.030000				1608.140000				1413.030000				1555.610000				1470.570000	300.662000
7.777050				1465.560000				1638.160000				1420.530000				1588.130000				1543.110000	303.178000
7.813000				1478.060000				1653.170000				1430.550000				1605.650000				1553.110000	305.679000
7.882725				1483.060000				1660.680000				1450.550000				1613.140000				1563.110000	313.177000
7.895050				1520.600000				1663.170000				1453.050000				1620.660000				1573.130000	315.678000
7.960700				1523.100000				1728.200000				1458.070000				1645.660000				1585.640000	323.175000
7.967275				1545.610000				1733.220000				1463.050000				1650.660000				1615.660000	333.174000
7.973075				1565.630000				1743.220000				1475.560000				1713.210000				1625.660000	335.690000
7.983250				1593.120000				1778.250000				1493.080000				1745.720000				1630.660000	345.689000
7.994025				1623.160000				1785.750000				1568.130000				1773.240000				1635.660000	350.692000
7.997775				1665.670000				1808.270000				1595.640000				1780.760000				1648.160000	353.193000
8.011175				1678.190000				1828.270000				1618.140000				1825.770000				1690.690000	370.710000
8.016325				1688.190000				1835.770000				1633.160000				1865.810000				1720.710000	373.205000
8.044325				1693.190000				1840.780000				1643.160000				1870.800000				1738.220000	375.706000
8.051925				1708.210000				1845.790000				1655.670000				1873.300000				1748.240000	378.208000
8.077600				1758.240000				1868.290000				1675.690000				1890.800000				1750.720000	380.709000
8.167900				1838.290000				1875.800000				1715.700000								1760.720000	383.204000
8.179100				1855.790000								1718.200000								1770.740000	385.705000
8.264550				1908.320000								1755.720000								1775.740000	388.221000
8.330475												1805.770000								1783.260000	390.708000
8.353300												1813.270000								1790.750000	398.227000
8.509825												1823.270000								1798.250000	400.721000
8.519750												1863.300000								1803.270000	403.223000
8.962925												1883.300000								1818.270000	405.724000
9.058900												1885.800000								1830.770000	410.720000
9.105350												1893.320000								1843.290000	413.221000
9.193225												1895.800000								1858.290000	420.740000
9.313300												1898.300000									425.743000
9.342850																					428.237000
9.350350																					430.739000
9.531800																					433.240000
9.584050																					443.239000
9.597825																					448.256000
9.636425																					450.757000
9.663975																					453.252000
9.770275																					463.258000
9.852100																					465.773000
9.854075																					468.254000
9.870650																					470.769000
9.897800																					473.271000
9.925550																					480.768000
10.089550																					483.270000
10.152475																					493.269000
10.157275																					495.791000
10.260475																					498.285000
10.263950																					500.787000
10.451075																					508.284000
10.458400																					510.786000
10.677700																					523.300000
10.704700																					525.802000
10.709175																					530.805000
10.723550																					540.803000
10.754725																					543.305000
10.777675																					545.806000
10.792300																					548.301000
10.820975																					550.816000
10.827300																					553.318000
10.874675																					560.822000
10.922100																					563.317000
10.926650																					565.818000
10.940225																					568.320000
10.967850																					570.821000
11.042750																					573.336000
11.187900																					575.838000
11.484625																					578.332000
11.891475																					580.834000
12.036775																					583.335000
12.043375																					585.837000
12.057475																					598.337000
12.102300																					600.853000
12.652650																					605.849000
12.799825																					608.350000
12.878575																					610.852000
12.903425																					615.848000
12.995950																					618.349000
13.102950																					620.851000
13.127825																					625.853000
13.145250																					628.348000
13.179625																					638.368000
13.193150																					640.869000
13.200375																					643.364000
13.222800																					645.865000
13.292400																					650.868000
13.464550																					655.885000
13.482600																					658.386000
13.548175																					660.867000
13.559600																					663.382000
13.822550																					670.880000
13.843550																					673.381000
13.906500																					675.883000
13.912250																					680.900000
14.092275																					683.380000
14.181275																					685.903000
14.200950																					688.397000
14.236425																					695.902000
14.286675																					698.396000
14.299775																					700.898000
14.322025																					703.399000
14.327600																					705.914000
14.342225																					710.897000
14.350825																					713.398000
14.368075																					715.913000
14.379400																					718.415000
14.400300																					720.916000
14.444425																					730.915000
14.708600																					733.417000
14.862125																					738.413000
14.892300																					740.914000
14.926500																					743.416000
14.956250																					745.931000
15.013350																					748.432000
15.073150																					753.428000
15.120400																					755.930000
15.188600																					760.933000
15.249950																					763.448000
15.348800																					770.932000
15.402625																					773.447000
15.437800																					775.949000
15.447350																					778.450000
15.480175																					780.945000
15.562875																					788.449000
15.578575																					790.944000
15.592475																					795.960000
15.600700																					798.448000
15.615500																					800.943000
15.673725																					803.465000
15.701350																					805.959000
15.805425																					808.461000
15.827450																					810.962000
15.841350																					813.464000
15.870575																					815.965000
15.913525																					820.961000
15.917650																					828.480000
15.979400																					833.476000
15.989975																					838.478000
16.060950																					840.980000
16.063275																					843.481000
16.070500																					845.976000
16.186350																					848.498000
16.214275																					858.497000
16.262650																					863.493000
16.514300																					865.995000
16.535300																					868.496000
16.538425																					870.998000
16.562775																					881.010000
16.603100																					883.491000
16.607025																					886.013000
16.619900																					888.508000
16.636600																					893.511000
16.663825																					896.012000
16.672325																					898.528000
16.724175																					901.029000
16.751425																					903.524000
16.760600																					906.025000
16.789250																					911.028000
17.178925																					918.526000
17.454050																					921.027000
17.463250																					923.529000
17.470200																					926.030000
17.645900																					933.541000
17.782775																					938.544000
18.060075																					941.046000
18.068225																					946.042000
18.076425																					948.543000
18.080150																					951.045000
18.084500																					956.041000
18.096325																					961.058000
18.097825																					963.559000
18.108675																					971.056000
18.143750																					978.561000
18.156600																					986.072000
18.194850																					988.574000
18.205650																					991.075000
18.298625																					993.577000
18.329475																					996.071000
18.345925																					1001.070000
18.349625																					1003.590000
