SPK13a	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
0.348350	69.091700	126.626000	104.105000	69.091700	29.074700	289.186000	91.604700	29.074700	61.593700	71.592700	14.058700	14.058700	101.611000	34.077700	16.560700	16.560700	41.588700	19.061700	339.216000	19.061700	14.058700
0.497475	84.106700	241.672000	236.669000	84.106700	36.579700	304.202000	106.628000	36.579700	74.094700	114.125000	21.563700	21.563700	249.170000	44.076700	31.576700	31.576700	116.627000	24.078700	366.732000	24.078700	16.560700
1.079750	89.109700	259.190000	251.671000	89.109700	151.640000	449.281000	281.689000	91.604700	211.655000	136.624000	39.073700	39.073700	264.186000	134.144000	64.095700	34.077700	286.685000	274.185000	431.763000	41.588700	19.061700
1.269500	246.668000	316.703000	309.205000	104.105000	239.171000	464.296000	361.736000	106.628000	226.657000	169.137000	121.623000	61.593700	341.717000	176.641000	66.589700	44.076700	409.250000	306.704000	454.283000	116.627000	21.563700
1.330100	314.222000	319.218000	334.220000	126.626000	244.174000	556.844000	401.753000	151.640000	229.172000	184.138000	531.829000	71.592700	429.269000	256.688000	209.153000	64.095700	459.279000	346.720000	499.317000	274.185000	24.078700
1.336450	326.715000	471.801000	439.282000	236.669000	331.718000	581.865000	491.799000	239.171000	266.687000	231.673000	541.828000	74.094700	451.782000	344.219000	284.190000	66.589700	544.343000	354.232000	561.847000	286.685000	29.074700
1.831825	336.721000	494.314000	474.295000	241.672000	424.266000	604.379000	516.827000	244.174000	301.701000	291.688000	564.348000	114.125000	511.817000	421.764000	294.203000	101.611000	559.345000	381.748000	566.843000	306.704000	31.576700
1.985125	364.237000	509.316000	521.830000	246.668000	446.779000	786.972000	619.381000	281.689000	324.221000	321.719000	601.863000	121.623000	586.861000	486.796000	311.700000	134.144000	676.907000	419.270000	576.863000	339.216000	34.077700
2.382925	389.252000	549.346000	526.833000	251.671000	539.327000	804.489000	734.441000	289.186000	529.328000	391.754000	794.491000	136.624000	641.894000	496.815000	384.249000	176.641000	731.940000	426.767000	591.864000	346.720000	36.579700
3.213800	444.285000	571.846000	729.438000	259.190000	624.377000	827.003000	776.973000	304.202000	594.359000	394.248000	796.992000	169.137000	809.492000	574.361000	416.768000	209.153000	754.460000	441.783000	611.876000	354.232000	39.073700
3.259800	469.299000	774.472000	751.959000	309.205000	819.491000	859.522000	791.975000	331.718000	614.378000	414.267000	932.071000	184.138000	877.039000	584.360000	639.392000	249.170000	769.476000	739.444000	621.875000	366.732000	41.588700
3.942450	476.797000	806.991000	756.961000	314.222000	899.552000	919.550000	854.519000	361.736000	741.960000	434.265000	974.583000	211.655000	884.537000	596.860000	644.395000	256.688000	789.474000	744.461000	832.006000	381.748000	44.076700
4.785375	484.301000	816.990000	837.009000	316.703000	904.555000	999.604000	869.521000	401.753000	749.457000	554.349000	984.602000	226.657000	909.551000	746.956000	726.944000	264.186000	799.487000	844.520000	862.023000	409.250000	61.593700
5.498550	579.364000	834.507000	864.525000	319.218000	907.057000	1022.120000	922.052000	424.266000	822.007000	724.442000	994.601000	229.172000	979.585000	759.456000	982.101000	284.190000	824.508000	892.041000	914.554000	419.270000	64.095700
5.943725	589.363000	879.541000	897.037000	326.715000	959.588000	1024.620000	987.104000	446.779000	949.568000	839.503000	1067.150000	231.673000	1019.620000	764.473000	1014.620000	294.203000	969.587000	924.553000	934.573000	426.767000	66.589700
6.729350	636.891000	894.535000	917.070000	334.220000	1092.170000	1127.180000	1007.100000	449.281000	997.103000	937.067000	1074.650000	266.687000	1044.630000	1027.120000	1029.610000	311.700000	977.084000	942.070000	957.072000	431.763000	69.091700
7.669000	646.897000	912.053000	1062.130000	336.721000	1107.170000	1266.180000	1077.150000	464.296000	1012.120000	944.572000	1173.630000	291.688000	1064.650000	1097.170000	1082.150000	341.717000	1009.620000	992.100000	989.598000	441.783000	71.592700
8.020100	736.943000	962.089000	1112.160000	364.237000	1163.630000	1276.200000	1087.150000	491.799000	1034.630000	964.584000	1188.650000	301.701000	1099.660000	1102.160000	1129.680000	344.219000	1079.650000	1002.100000	1042.140000	454.283000	74.094700
8.371000	902.040000	972.088000	1183.630000	389.252000	1221.160000	1291.190000	1119.670000	516.827000	1047.130000	1084.650000	1193.650000	321.719000	1236.160000	1178.630000	1134.680000	384.249000	1104.670000	1049.630000	1246.180000	459.279000	84.106700
8.450050	939.569000	1243.680000	1211.160000	439.282000	1286.200000	1316.210000	1226.160000	539.327000	1196.140000	1109.660000	1256.180000	324.221000	1253.680000	1268.690000	1151.120000	416.768000	1176.130000	1153.630000	1283.690000	499.317000	89.109700
8.462250	947.066000	1281.190000	1238.670000	444.285000	1313.710000	1368.740000	1241.180000	556.844000	1208.660000	1181.130000	1323.720000	391.754000	1263.680000	1278.690000	1166.130000	421.764000	1191.150000	1308.710000	1328.730000	544.343000	91.604700
8.801475	1203.650000	1376.260000	1386.250000	469.299000	1326.230000	1433.780000	1416.270000	581.865000	1233.670000	1186.140000	1358.740000	394.248000	1383.760000	1311.210000	1198.640000	429.269000	1258.680000	1406.260000	1333.720000	559.345000	101.611000
9.095075	1218.660000	1393.760000	1443.790000	471.801000	1331.220000	1438.790000	1496.320000	604.379000	1298.710000	1206.150000	1508.820000	414.267000	1396.260000	1336.230000	1201.150000	451.782000	1348.740000	1441.290000	1403.760000	561.847000	104.105000
9.567300	1223.660000	1451.290000	1468.790000	474.295000	1373.740000	1533.830000	1536.340000	619.381000	1321.220000	1216.160000	1513.820000	434.265000	1398.760000	1391.260000	1273.700000	486.796000	1421.280000	1481.300000	1463.810000	566.843000	106.628000
9.858550	1351.240000	1453.790000	1483.810000	476.797000	1378.760000	1583.850000	1626.380000	624.377000	1346.250000	1271.190000	1698.930000	529.328000	1413.760000	1478.800000	1288.690000	496.815000	1538.840000	1541.340000	1473.810000	576.863000	114.125000
9.962175	1381.260000	1601.370000	1608.870000	484.301000	1411.260000	1598.870000	1651.400000	734.441000	1361.240000	1301.210000	1736.450000	531.829000	1476.310000	1556.330000	1343.720000	511.817000	1543.830000	1553.840000	1501.320000	591.864000	116.627000
9.982275	1448.790000	1628.880000	1616.380000	494.314000	1466.290000	1623.890000	1733.930000	776.973000	1363.740000	1303.710000	1798.980000	541.828000	1491.300000	1613.870000	1418.770000	574.361000	1593.870000	1561.340000	1588.870000	611.876000	121.623000
10.075975	1461.290000	1643.890000	1656.400000	509.316000	1506.320000	1691.410000	1743.950000	786.972000	1401.260000	1306.210000		554.349000	1563.850000	1621.390000	1428.770000	584.360000	1681.410000	1786.460000	1696.420000	621.875000	126.626000
10.152875	1471.290000	1683.920000	1686.420000	521.830000	1581.360000	1716.440000	1838.990000	791.975000	1436.270000	1318.730000		564.348000	1586.350000	1708.930000	1446.290000	586.861000	1693.940000	1874.010000	1701.430000	676.907000	134.144000
10.275350	1498.810000	1706.440000	1808.980000	526.833000	1648.880000	1738.950000	1844.000000	804.489000	1458.790000	1366.240000		594.359000	1646.400000	1718.930000	1518.820000	596.860000	1703.930000	1879.010000	1711.430000	731.940000	136.624000
10.388225	1523.820000	1783.960000	1841.490000	549.346000	1653.900000	1741.450000	1869.010000	819.491000	1511.320000	1456.290000		601.863000	1721.430000	1806.480000	1521.320000	639.392000	1846.500000		1726.430000	739.444000	151.640000
10.639625	1531.340000		1864.010000	571.846000	1803.980000	1796.480000		827.003000	1728.940000	1526.340000		614.378000	1776.460000	1851.490000	1546.340000	641.894000	1866.510000		1746.450000	744.461000	169.137000
10.727325	1571.350000		1886.530000	579.364000	1824.000000			854.519000	1748.950000	1528.840000		724.442000	1791.480000	1854.000000	1551.340000	644.395000	1889.030000		1756.450000	754.460000	176.641000
10.767125	1578.850000			589.363000	1834.000000			859.522000	1793.970000	1548.840000		741.960000	1831.500000	1881.510000	1763.950000	726.944000	1896.530000		1801.480000	769.476000	184.138000
11.342025	1591.350000			636.891000	1849.000000			869.521000	1836.500000	1688.920000		749.457000		1899.030000	1773.960000	746.956000				789.474000	209.153000
11.364350	1596.370000			646.897000				899.552000	1876.510000	1788.960000		794.491000			1778.960000	759.456000				799.487000	211.655000
11.454125	1603.870000			729.438000				904.555000	1884.010000	1828.990000		796.992000			1821.500000	764.473000				824.508000	226.657000
11.624225	1618.880000			736.943000				907.057000		1856.510000		822.007000			1861.510000	809.492000				832.006000	229.172000
11.752550	1713.930000			751.959000				919.550000		1859.010000		839.503000				877.039000				844.520000	231.673000
11.962600	1723.930000			756.961000				922.052000				932.071000				884.537000				862.023000	236.669000
12.595100	1771.470000			774.472000				959.588000				937.067000				909.551000				892.041000	239.171000
12.716600				806.991000				987.104000				944.572000				979.585000				914.554000	241.672000
