SPK02a	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
3.171500	261.016000	253.505000	273.517000	253.505000	263.518000	318.536000	258.501000	258.501000	246.001000	248.502000	346.052000	246.001000	286.017000	431.116000	278.520000	278.520000	243.506000	276.018000	271.022000	243.506000	243.506000
4.840775	298.538000	481.132000	291.020000	261.016000	331.050000	556.176000	323.553000	263.518000	303.534000	268.521000	371.081000	248.502000	306.036000	581.197000	583.692000	286.017000	358.567000	398.597000	408.596000	271.022000	246.001000
4.844400	386.083000	498.649000	373.582000	273.517000	376.084000	883.868000	421.096000	318.536000	356.065000	301.033000	406.101000	268.521000	631.227000	606.212000	863.856000	306.036000	393.580000	403.600000	418.602000	276.018000	248.502000
5.001025	746.287000	653.740000	596.192000	291.020000	548.678000	903.866000	423.598000	323.553000	441.115000	488.650000	416.100000	301.033000	681.256000	616.211000	946.405000	431.116000	411.097000	461.113000	546.177000	358.567000	253.505000
7.074100	753.792000	811.340000	601.209000	298.538000	626.224000	1131.500000	521.162000	331.050000	693.757000	496.147000	551.180000	303.534000	756.293000	678.762000	1028.950000	581.197000	508.648000	578.696000	691.255000	393.580000	258.501000
7.846350	768.808000	913.886000	621.228000	373.582000	666.240000	1166.530000	566.195000	376.084000	703.776000	516.166000	731.272000	346.052000	761.303000	696.258000	1088.980000	583.692000	706.257000	628.725000	786.325000	398.597000	261.016000
8.533325	876.371000	1051.450000	668.742000	386.083000	943.904000	1199.050000	588.695000	421.096000	888.871000	528.660000	971.420000	356.065000	821.338000	758.809000	1151.510000	606.212000	743.793000	638.724000	1249.080000	403.600000	263.518000
9.399725	986.415000	1078.960000	698.759000	481.132000	951.401000	1216.560000	591.196000	423.598000	898.870000	791.321000	988.916000	371.081000	848.841000	776.305000	1156.510000	616.211000	841.336000	766.306000	1261.580000	408.596000	268.521000
11.530550	1013.930000	1184.030000	833.839000	498.649000	1129.000000		613.709000	521.162000	938.901000	798.825000	1038.950000	406.101000	886.370000	788.819000	1234.060000	631.227000	851.356000	823.840000		411.097000	271.022000
11.742900	1031.450000	1186.520000	1021.450000	596.192000	1169.030000		771.309000	548.678000	1321.610000	806.337000	1046.460000	416.100000	941.402000	901.385000	1259.070000	678.762000	871.354000	826.334000		418.602000	273.517000
213.900425	1311.610000	1211.550000	1076.470000	601.209000	1189.050000		781.308000	556.176000		881.367000	1141.510000	441.115000	1041.450000	1073.970000	1266.580000	681.256000	1018.930000	858.854000		461.113000	276.018000
213.942325	1329.110000	1269.090000	1134.010000	621.228000	1191.540000		896.369000	566.195000		1016.430000	1144.010000	488.650000	1301.610000	1091.480000	1271.600000	696.258000	1033.950000	873.855000		508.648000	278.520000
216.013725			1246.570000	653.740000	1231.560000		996.421000	588.695000		1224.060000	1236.560000	496.147000	1344.120000	1116.500000		756.293000	1056.460000	918.889000		546.177000	286.017000
216.024075				668.742000	1251.580000		1066.460000	591.196000			1244.060000	516.166000		1201.550000		758.809000	1154.010000	953.902000		578.696000	291.020000
219.066850				698.759000	1264.080000		1181.530000	613.709000				528.660000		1209.040000		761.303000		1086.480000		628.725000	298.538000
221.237800				746.287000	1314.110000		1256.570000	626.224000				551.180000				776.305000		1171.530000		638.724000	301.033000
221.496100				753.792000				666.240000				693.757000				788.819000				691.255000	303.534000
222.367475				768.808000				771.309000				703.776000				821.338000				706.257000	306.036000
222.417475				811.340000				781.308000				731.272000				848.841000				743.793000	318.536000
223.106900				833.839000				883.868000				791.321000				863.856000				766.306000	323.553000
225.439250				876.371000				896.369000				798.825000				886.370000				786.325000	331.050000
225.812775				913.886000				903.866000				806.337000				901.385000				823.840000	346.052000
225.858025				986.415000				943.904000				881.367000				941.402000				826.334000	356.065000
225.952475				1013.930000				951.401000				888.871000				946.405000				841.336000	358.567000
226.271250				1021.450000				996.421000				898.870000				1028.950000				851.356000	371.081000
226.617125				1031.450000				1066.460000				938.901000				1041.450000				858.854000	373.582000
227.831375				1051.450000				1129.000000				971.420000				1073.970000				871.354000	376.084000
228.123475				1076.470000				1131.500000				988.916000				1088.980000				873.855000	386.083000
229.131425				1078.960000				1166.530000				1016.430000				1091.480000				918.889000	393.580000
229.973600				1134.010000				1169.030000				1038.950000				1116.500000				953.902000	398.597000
230.825175				1184.030000				1181.530000				1046.460000				1151.510000				1018.930000	403.600000
231.040300				1186.520000				1189.050000				1141.510000				1156.510000				1033.950000	406.101000
231.047650				1211.550000				1191.540000				1144.010000				1201.550000				1056.460000	408.596000
232.498650				1246.570000				1199.050000				1224.060000				1209.040000				1086.480000	411.097000
232.504075				1269.090000				1216.560000				1236.560000				1234.060000				1154.010000	416.100000
232.728800				1311.610000				1231.560000				1244.060000				1259.070000				1171.530000	418.602000
232.993100				1329.110000				1251.580000				1321.610000				1266.580000				1249.080000	421.096000
233.056650								1256.570000								1271.600000				1261.580000	423.598000
233.117525								1264.080000								1301.610000					431.116000
233.173450								1314.110000								1344.120000					441.115000
233.190125																					461.113000
233.198875																					481.132000
233.231150																					488.650000
233.232150																					496.147000
233.251425																					498.649000
233.276350																					508.648000
233.596800																					516.166000
233.604250																					521.162000
233.789050																					528.660000
233.864475																					546.177000
233.965250																					548.678000
234.084400																					551.180000
234.209950																					556.176000
234.343600																					566.195000
234.344275																					578.696000
234.476275																					581.197000
234.516300																					583.692000
234.596425																					588.695000
234.696250																					591.196000
234.876350																					596.192000
234.931125																					601.209000
234.983925																					606.212000
235.005100																					613.709000
235.016075																					616.211000
235.123575																					621.228000
235.143475																					626.224000
235.363600																					628.725000
235.471150																					631.227000
235.703750																					638.724000
235.783675																					653.740000
235.983375																					666.240000
236.023550																					668.742000
236.069900																					678.762000
236.072250																					681.256000
236.329800																					691.255000
236.369975																					693.757000
236.532125																					696.258000
236.553300																					698.759000
236.567000																					703.776000
236.615700																					706.257000
236.643425																					731.272000
236.651850																					743.793000
236.663375																					746.287000
237.015525																					753.792000
237.095800																					756.293000
237.115825																					758.809000
237.163025																					761.303000
237.195325																					766.306000
237.215250																					768.808000
237.255475																					771.309000
