SPK01b	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
0.754200	47.748400	117.782000	30.231400	30.231400	67.746400	15.236400	107.784000	15.236400	27.737400	122.799000	50.250400	27.737400	20.232400	52.751400	182.814000	20.232400	22.734400	100.279000	42.752400	22.734400	15.236400
1.640350	87.765400	245.357000	150.295000	47.748400	72.763400	32.733400	167.812000	32.733400	90.266400	187.831000	112.780000	50.250400	55.246400	70.269400	217.841000	52.751400	85.263400	192.827000	147.814000	42.752400	20.232400
1.642875	92.768400	247.859000	170.313000	87.765400	82.762400	185.315000	330.393000	67.746400	172.815000	210.344000	137.794000	90.266400	62.750400	332.909000	227.847000	55.246400	175.309000	290.377000	177.811000	85.263400	22.734400
1.672600	160.314000	257.858000	265.362000	92.768400	200.331000	415.457000	357.924000	72.763400	255.363000	317.907000	157.813000	112.780000	190.332000	367.922000	425.470000	62.750400	277.876000	320.408000	337.905000	100.279000	27.737400
1.986650	390.443000	262.875000	370.438000	117.782000	212.845000	435.469000	372.939000	82.762400	380.444000	405.458000	205.327000	122.799000	202.825000	382.938000	480.489000	70.269400	407.953000	490.501000	430.473000	147.814000	30.231400
3.242450	445.475000	292.892000	462.985000	150.295000	270.379000	478.001000	397.954000	107.784000	437.971000	427.972000	315.392000	137.794000	230.362000	450.492000	595.570000	182.814000	417.959000	500.507000	447.970000	175.309000	32.733400
5.972850	505.503000	312.911000	472.991000	160.314000	282.879000	485.505000	402.957000	167.812000	583.070000	432.975000	703.133000	157.813000	267.878000	525.522000	610.586000	190.332000	553.038000	520.519000	618.083000	177.811000	42.752400
8.325075	528.017000	342.908000	538.036000	170.313000	297.895000	488.007000	550.537000	185.315000	718.128000	563.051000	825.698000	172.815000	280.378000	663.103000	648.101000	202.825000	560.550000	613.067000	630.584000	192.827000	47.748400
9.983250	533.020000	365.442000	548.035000	245.357000	392.937000	655.599000	653.097000	200.331000	783.167000	615.568000	878.229000	187.831000	295.394000	668.099000	665.597000	217.841000	600.566000	645.600000	635.587000	277.876000	50.250400
10.539000	545.534000	387.941000	555.533000	247.859000	400.456000	700.632000	658.100000	212.845000	810.697000	638.081000	888.242000	205.327000	350.426000	673.116000	690.619000	227.847000	608.071000	728.134000	705.635000	290.377000	52.751400
